Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Beta_Academy_Grade 5 Reading+,Beta_Academy,Grade 5 Reading+,At Masters Grade Level,2018,0.26,0.27,0.31,0.50,0.25,*,-,*,-,-,0.20,-,0.31,0.29,0.36
Beta_Academy_Grade 5 Mathematics+,Beta_Academy,Grade 5 Mathematics+,At Approaches Grade Level or Above,2019,0.90,0.89,0.97,1.00,0.96,-,-,*,-,*,0.86,1.00,0.95,0.96,1.00
Beta_Academy_Grade 5 Mathematics+,Beta_Academy,Grade 5 Mathematics+,At Approaches Grade Level or Above,2018,0.91,0.90,1.00,1.00,1.00,*,-,*,-,-,*,-,1.00,1.00,1.00
Beta_Academy_Grade 5 Mathematics+,Beta_Academy,Grade 5 Mathematics+,At Meets Grade Level or Above,2019,0.58,0.59,0.48,0.60,0.48,-,-,*,-,*,0.14,0.43,0.51,0.45,0.40
Beta_Academy_Grade 5 Mathematics+,Beta_Academy,Grade 5 Mathematics+,At Meets Grade Level or Above,2018,0.58,0.58,0.66,0.83,0.61,*,-,*,-,-,*,-,0.66,0.77,0.80
Beta_Academy_Grade 5 Mathematics+,Beta_Academy,Grade 5 Mathematics+,At Masters Grade Level,2019,0.36,0.38,0.26,0.50,0.23,-,-,*,-,*,0.14,0.23,0.28,0.30,0.25
Beta_Academy_Grade 5 Mathematics+,Beta_Academy,Grade 5 Mathematics+,At Masters Grade Level,2018,0.30,0.31,0.29,0.50,0.21,*,-,*,-,-,*,-,0.29,0.31,0.30
Beta_Academy_Grade 5 Science,Beta_Academy,Grade 5 Science,At Approaches Grade Level or Above,2019,0.75,0.75,0.80,0.70,0.82,-,-,*,-,*,0.57,0.83,0.77,0.81,0.90
Beta_Academy_Grade 5 Science,Beta_Academy,Grade 5 Science,At Approaches Grade Level or Above,2018,0.76,0.76,0.81,0.67,0.81,*,-,*,-,-,0.60,-,0.81,0.86,1.00
Beta_Academy_Grade 5 Science,Beta_Academy,Grade 5 Science,At Meets Grade Level or Above,2019,0.49,0.50,0.38,0.40,0.38,-,-,*,-,*,0.00,0.37,0.38,0.40,0.40
Beta_Academy_Grade 5 Science,Beta_Academy,Grade 5 Science,At Meets Grade Level or Above,2018,0.41,0.42,0.43,0.50,0.38,*,-,*,-,-,0.20,-,0.43,0.43,0.36
Beta_Academy_Grade 5 Science,Beta_Academy,Grade 5 Science,At Masters Grade Level,2019,0.24,0.25,0.13,0.10,0.13,-,-,*,-,*,0.00,0.13,0.13,0.13,0.05
Beta_Academy_Grade 5 Science,Beta_Academy,Grade 5 Science,At Masters Grade Level,2018,0.17,0.18,0.12,0.17,0.09,*,-,*,-,-,0.20,-,0.12,0.07,0.09
Beta_Academy_Grade 6 Reading,Beta_Academy,Grade 6 Reading,At Approaches Grade Level or Above,2019,0.68,0.69,0.94,1.00,0.93,*,-,*,-,-,0.83,0.95,0.94,0.94,1.00
Beta_Academy_Grade 6 Reading,Beta_Academy,Grade 6 Reading,At Approaches Grade Level or Above,2018,0.69,0.71,0.96,*,0.97,*,-,*,-,-,*,-,0.96,0.94,1.00
Beta_Academy_Grade 6 Reading,Beta_Academy,Grade 6 Reading,At Meets Grade Level or Above,2019,0.37,0.38,0.52,0.57,0.48,*,-,*,-,-,0.33,0.52,0.52,0.48,0.62
Beta_Academy_Grade 6 Reading,Beta_Academy,Grade 6 Reading,At Meets Grade Level or Above,2018,0.39,0.41,0.57,*,0.57,*,-,*,-,-,*,-,0.57,0.50,0.42
Beta_Academy_Grade 6 Reading,Beta_Academy,Grade 6 Reading,At Masters Grade Level,2019,0.18,0.19,0.30,0.43,0.27,*,-,*,-,-,0.17,0.43,0.21,0.26,0.46
Beta_Academy_Grade 6 Reading,Beta_Academy,Grade 6 Reading,At Masters Grade Level,2018,0.19,0.20,0.24,*,0.24,*,-,*,-,-,*,-,0.24,0.17,0.25
Beta_Academy_Grade 6 Mathematics,Beta_Academy,Grade 6 Mathematics,At Approaches Grade Level or Above,2019,0.81,0.81,0.96,1.00,0.95,*,-,*,-,-,0.67,0.95,0.97,0.97,1.00
Beta_Academy_Grade 6 Mathematics,Beta_Academy,Grade 6 Mathematics,At Approaches Grade Level or Above,2018,0.77,0.78,0.98,*,1.00,0.80,-,*,-,-,*,-,0.98,1.00,1.00
Beta_Academy_Grade 6 Mathematics,Beta_Academy,Grade 6 Mathematics,At Meets Grade Level or Above,2019,0.47,0.48,0.54,0.57,0.50,*,-,*,-,-,0.33,0.57,0.52,0.48,0.54
Beta_Academy_Grade 6 Mathematics,Beta_Academy,Grade 6 Mathematics,At Meets Grade Level or Above,2018,0.44,0.46,0.54,*,0.54,0.80,-,*,-,-,*,-,0.54,0.55,0.43
Beta_Academy_Grade 6 Mathematics,Beta_Academy,Grade 6 Mathematics,At Masters Grade Level,2019,0.21,0.22,0.24,0.43,0.16,*,-,*,-,-,0.33,0.29,0.21,0.26,0.15
Beta_Academy_Grade 6 Mathematics,Beta_Academy,Grade 6 Mathematics,At Masters Grade Level,2018,0.18,0.20,0.10,*,0.10,0.20,-,*,-,-,*,-,0.10,0.10,0.00
Beta_Academy_Grade 7 Reading,Beta_Academy,Grade 7 Reading,At Approaches Grade Level or Above,2019,0.76,0.77,1.00,*,1.00,1.00,-,*,-,-,1.00,1.00,1.00,1.00,1.00
Beta_Academy_Grade 7 Reading,Beta_Academy,Grade 7 Reading,At Approaches Grade Level or Above,2018,0.74,0.76,1.00,*,1.00,*,-,-,-,-,*,-,1.00,1.00,1.00
Beta_Academy_Grade 7 Reading,Beta_Academy,Grade 7 Reading,At Meets Grade Level or Above,2019,0.49,0.51,0.78,*,0.80,0.83,-,*,-,-,0.60,0.65,0.92,0.77,0.64
Beta_Academy_Grade 7 Reading,Beta_Academy,Grade 7 Reading,At Meets Grade Level or Above,2018,0.48,0.50,0.75,*,0.76,*,-,-,-,-,*,-,0.75,0.89,0.88
Beta_Academy_Grade 7 Reading,Beta_Academy,Grade 7 Reading,At Masters Grade Level,2019,0.29,0.31,0.51,*,0.60,0.17,-,*,-,-,0.20,0.50,0.52,0.65,0.45
Beta_Academy_Grade 7 Reading,Beta_Academy,Grade 7 Reading,At Masters Grade Level,2018,0.29,0.30,0.50,*,0.48,*,-,-,-,-,*,-,0.50,0.67,0.63
Beta_Academy_Grade 7 Mathematics,Beta_Academy,Grade 7 Mathematics,At Approaches Grade Level or Above,2019,0.75,0.77,0.94,*,0.93,1.00,-,*,-,-,0.60,0.92,0.96,0.97,1.00
Beta_Academy_Grade 7 Mathematics,Beta_Academy,Grade 7 Mathematics,At Approaches Grade Level or Above,2018,0.72,0.75,0.94,*,0.97,*,-,-,-,-,*,-,0.94,1.00,1.00
Beta_Academy_Grade 7 Mathematics,Beta_Academy,Grade 7 Mathematics,At Meets Grade Level or Above,2019,0.43,0.46,0.71,*,0.75,0.50,-,*,-,-,0.00,0.81,0.60,0.71,0.82
Beta_Academy_Grade 7 Mathematics,Beta_Academy,Grade 7 Mathematics,At Meets Grade Level or Above,2018,0.40,0.43,0.81,*,0.86,*,-,-,-,-,*,-,0.81,0.89,0.88
Beta_Academy_Grade 7 Mathematics,Beta_Academy,Grade 7 Mathematics,At Masters Grade Level,2019,0.17,0.18,0.18,*,0.18,0.33,-,*,-,-,0.00,0.23,0.12,0.13,0.18
Beta_Academy_Grade 7 Mathematics,Beta_Academy,Grade 7 Mathematics,At Masters Grade Level,2018,0.18,0.20,0.44,*,0.45,*,-,-,-,-,*,-,0.44,0.61,0.50
