Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Aldine_ISD_Grade 5 Reading+,Aldine_ISD,Grade 5 Reading+,At Masters Grade Level,2018,0.26,0.27,0.12,0.09,0.13,0.13,*,0.31,0.57,0.15,0.06,0.13,0.09,0.11,0.13
Aldine_ISD_Grade 5 Mathematics+,Aldine_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2019,0.90,0.89,0.88,0.79,0.91,0.85,1.00,0.97,*,0.71,0.51,0.91,0.83,0.88,0.92
Aldine_ISD_Grade 5 Mathematics+,Aldine_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2018,0.91,0.90,0.86,0.79,0.88,0.83,0.60,0.90,0.75,0.82,0.54,0.88,0.78,0.85,0.88
Aldine_ISD_Grade 5 Mathematics+,Aldine_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2019,0.58,0.59,0.51,0.38,0.54,0.46,1.00,0.78,*,0.32,0.24,0.54,0.41,0.50,0.53
Aldine_ISD_Grade 5 Mathematics+,Aldine_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2018,0.58,0.58,0.47,0.34,0.50,0.52,0.60,0.74,0.63,0.36,0.27,0.51,0.37,0.46,0.52
Aldine_ISD_Grade 5 Mathematics+,Aldine_ISD,Grade 5 Mathematics+,At Masters Grade Level,2019,0.36,0.38,0.28,0.19,0.30,0.33,0.60,0.64,*,0.16,0.09,0.30,0.22,0.27,0.28
Aldine_ISD_Grade 5 Mathematics+,Aldine_ISD,Grade 5 Mathematics+,At Masters Grade Level,2018,0.30,0.31,0.20,0.13,0.22,0.23,0.40,0.55,0.25,0.14,0.08,0.22,0.15,0.20,0.24
Aldine_ISD_Grade 5 Science,Aldine_ISD,Grade 5 Science,At Approaches Grade Level or Above,2019,0.75,0.75,0.63,0.54,0.65,0.65,1.00,0.83,*,0.74,0.32,0.66,0.56,0.62,0.62
Aldine_ISD_Grade 5 Science,Aldine_ISD,Grade 5 Science,At Approaches Grade Level or Above,2018,0.76,0.76,0.67,0.57,0.69,0.65,0.60,0.89,0.63,0.61,0.36,0.69,0.61,0.66,0.69
Aldine_ISD_Grade 5 Science,Aldine_ISD,Grade 5 Science,At Meets Grade Level or Above,2019,0.49,0.50,0.32,0.24,0.33,0.41,0.40,0.57,*,0.32,0.18,0.34,0.26,0.31,0.29
Aldine_ISD_Grade 5 Science,Aldine_ISD,Grade 5 Science,At Meets Grade Level or Above,2018,0.41,0.42,0.26,0.18,0.28,0.29,0.60,0.68,0.63,0.25,0.20,0.28,0.21,0.25,0.27
Aldine_ISD_Grade 5 Science,Aldine_ISD,Grade 5 Science,At Masters Grade Level,2019,0.24,0.25,0.10,0.07,0.11,0.18,0.40,0.33,*,0.06,0.06,0.11,0.08,0.10,0.09
Aldine_ISD_Grade 5 Science,Aldine_ISD,Grade 5 Science,At Masters Grade Level,2018,0.17,0.18,0.07,0.06,0.07,0.11,0.20,0.39,0.38,0.11,0.05,0.08,0.06,0.07,0.08
Aldine_ISD_Grade 6 Reading,Aldine_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2019,0.68,0.69,0.55,0.52,0.55,0.74,0.67,0.84,0.63,0.58,0.24,0.58,0.47,0.54,0.41
Aldine_ISD_Grade 6 Reading,Aldine_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2018,0.69,0.71,0.62,0.58,0.63,0.70,0.86,0.82,*,0.60,0.29,0.64,0.56,0.61,0.61
Aldine_ISD_Grade 6 Reading,Aldine_ISD,Grade 6 Reading,At Meets Grade Level or Above,2019,0.37,0.38,0.22,0.21,0.21,0.33,0.67,0.50,0.63,0.23,0.16,0.22,0.19,0.20,0.12
Aldine_ISD_Grade 6 Reading,Aldine_ISD,Grade 6 Reading,At Meets Grade Level or Above,2018,0.39,0.41,0.29,0.25,0.29,0.45,0.14,0.49,*,0.35,0.21,0.30,0.23,0.27,0.27
Aldine_ISD_Grade 6 Reading,Aldine_ISD,Grade 6 Reading,At Masters Grade Level,2019,0.18,0.19,0.07,0.07,0.07,0.15,0.17,0.14,0.38,0.08,0.04,0.08,0.06,0.06,0.03
Aldine_ISD_Grade 6 Reading,Aldine_ISD,Grade 6 Reading,At Masters Grade Level,2018,0.19,0.20,0.11,0.09,0.11,0.19,0.00,0.36,*,0.25,0.06,0.12,0.08,0.10,0.09
Aldine_ISD_Grade 6 Mathematics,Aldine_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2019,0.81,0.81,0.71,0.63,0.73,0.76,0.67,0.89,0.75,0.69,0.34,0.74,0.63,0.70,0.65
Aldine_ISD_Grade 6 Mathematics,Aldine_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2018,0.77,0.78,0.75,0.68,0.77,0.77,0.71,0.94,*,0.76,0.41,0.77,0.69,0.74,0.77
Aldine_ISD_Grade 6 Mathematics,Aldine_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2019,0.47,0.48,0.30,0.22,0.32,0.32,0.50,0.73,0.50,0.27,0.18,0.32,0.23,0.28,0.22
Aldine_ISD_Grade 6 Mathematics,Aldine_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2018,0.44,0.46,0.37,0.27,0.40,0.46,0.57,0.82,*,0.38,0.20,0.40,0.30,0.37,0.39
Aldine_ISD_Grade 6 Mathematics,Aldine_ISD,Grade 6 Mathematics,At Masters Grade Level,2019,0.21,0.22,0.09,0.06,0.09,0.08,0.33,0.43,0.38,0.19,0.05,0.10,0.06,0.08,0.05
Aldine_ISD_Grade 6 Mathematics,Aldine_ISD,Grade 6 Mathematics,At Masters Grade Level,2018,0.18,0.20,0.12,0.07,0.12,0.12,0.14,0.40,*,0.10,0.07,0.12,0.09,0.11,0.13
Aldine_ISD_Grade 7 Reading,Aldine_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2019,0.76,0.77,0.68,0.64,0.69,0.81,0.83,0.97,0.67,0.56,0.25,0.71,0.60,0.67,0.51
Aldine_ISD_Grade 7 Reading,Aldine_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2018,0.74,0.76,0.66,0.60,0.68,0.70,*,0.85,0.63,0.70,0.33,0.70,0.56,0.66,0.64
Aldine_ISD_Grade 7 Reading,Aldine_ISD,Grade 7 Reading,At Meets Grade Level or Above,2019,0.49,0.51,0.37,0.32,0.38,0.54,0.17,0.74,0.33,0.30,0.17,0.39,0.31,0.35,0.19
Aldine_ISD_Grade 7 Reading,Aldine_ISD,Grade 7 Reading,At Meets Grade Level or Above,2018,0.48,0.50,0.34,0.29,0.34,0.57,*,0.63,0.50,0.45,0.23,0.36,0.27,0.33,0.30
Aldine_ISD_Grade 7 Reading,Aldine_ISD,Grade 7 Reading,At Masters Grade Level,2019,0.29,0.31,0.17,0.15,0.17,0.36,0.00,0.46,0.17,0.22,0.06,0.18,0.14,0.16,0.06
Aldine_ISD_Grade 7 Reading,Aldine_ISD,Grade 7 Reading,At Masters Grade Level,2018,0.29,0.30,0.16,0.12,0.16,0.33,*,0.43,0.25,0.25,0.07,0.17,0.12,0.15,0.13
Aldine_ISD_Grade 7 Mathematics,Aldine_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2019,0.75,0.77,0.68,0.60,0.71,0.76,1.00,0.98,0.67,0.46,0.30,0.71,0.62,0.67,0.59
Aldine_ISD_Grade 7 Mathematics,Aldine_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2018,0.72,0.75,0.63,0.51,0.66,0.72,*,0.83,0.43,0.65,0.33,0.67,0.53,0.62,0.66
Aldine_ISD_Grade 7 Mathematics,Aldine_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2019,0.43,0.46,0.33,0.25,0.34,0.45,0.60,0.81,0.33,0.13,0.18,0.34,0.28,0.31,0.23
Aldine_ISD_Grade 7 Mathematics,Aldine_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2018,0.40,0.43,0.25,0.17,0.27,0.33,*,0.67,0.14,0.20,0.18,0.27,0.19,0.25,0.26
Aldine_ISD_Grade 7 Mathematics,Aldine_ISD,Grade 7 Mathematics,At Masters Grade Level,2019,0.17,0.18,0.08,0.04,0.09,0.12,0.00,0.30,0.17,0.04,0.05,0.08,0.06,0.07,0.04
Aldine_ISD_Grade 7 Mathematics,Aldine_ISD,Grade 7 Mathematics,At Masters Grade Level,2018,0.18,0.20,0.06,0.03,0.07,0.08,*,0.25,0.14,0.00,0.04,0.07,0.05,0.06,0.07
