Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Klein_ISD_Grade 4 Mathematics,Klein_ISD,Grade 4 Mathematics,At Masters Grade Level,2018,0.27,0.29,0.34,0.17,0.26,0.44,0.15,0.60,*,0.40,0.12,0.37,0.28,0.20,0.25
Klein_ISD_Grade 5 Reading+,Klein_ISD,Grade 5 Reading+,At Approaches Grade Level or Above,2019,0.86,0.86,0.89,0.83,0.85,0.95,0.91,0.94,*,0.88,0.58,0.90,0.86,0.82,0.82
Klein_ISD_Grade 5 Reading+,Klein_ISD,Grade 5 Reading+,At Approaches Grade Level or Above,2018,0.84,0.83,0.89,0.79,0.85,0.94,0.80,0.95,0.83,0.96,0.60,0.90,0.84,0.82,0.82
Klein_ISD_Grade 5 Reading+,Klein_ISD,Grade 5 Reading+,At Meets Grade Level or Above,2019,0.54,0.54,0.58,0.46,0.48,0.71,0.64,0.76,*,0.66,0.28,0.61,0.51,0.45,0.44
Klein_ISD_Grade 5 Reading+,Klein_ISD,Grade 5 Reading+,At Meets Grade Level or Above,2018,0.54,0.54,0.61,0.48,0.52,0.75,0.60,0.73,0.83,0.73,0.31,0.65,0.53,0.46,0.47
Klein_ISD_Grade 5 Reading+,Klein_ISD,Grade 5 Reading+,At Masters Grade Level,2019,0.29,0.30,0.34,0.22,0.25,0.45,0.36,0.54,*,0.44,0.08,0.37,0.26,0.21,0.23
Klein_ISD_Grade 5 Reading+,Klein_ISD,Grade 5 Reading+,At Masters Grade Level,2018,0.26,0.27,0.32,0.18,0.24,0.42,0.20,0.50,0.33,0.44,0.09,0.35,0.25,0.19,0.21
Klein_ISD_Grade 5 Mathematics+,Klein_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2019,0.90,0.89,0.93,0.89,0.92,0.96,1.00,1.00,*,0.91,0.75,0.95,0.91,0.89,0.92
Klein_ISD_Grade 5 Mathematics+,Klein_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2018,0.91,0.90,0.96,0.90,0.95,0.98,1.00,0.99,1.00,0.98,0.83,0.97,0.94,0.93,0.94
Klein_ISD_Grade 5 Mathematics+,Klein_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2019,0.58,0.59,0.66,0.49,0.59,0.77,0.55,0.89,*,0.68,0.36,0.70,0.57,0.54,0.60
Klein_ISD_Grade 5 Mathematics+,Klein_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2018,0.58,0.58,0.66,0.50,0.60,0.77,0.50,0.87,0.83,0.71,0.40,0.70,0.59,0.55,0.60
Klein_ISD_Grade 5 Mathematics+,Klein_ISD,Grade 5 Mathematics+,At Masters Grade Level,2019,0.36,0.38,0.44,0.26,0.36,0.56,0.18,0.69,*,0.44,0.15,0.48,0.35,0.31,0.38
Klein_ISD_Grade 5 Mathematics+,Klein_ISD,Grade 5 Mathematics+,At Masters Grade Level,2018,0.30,0.31,0.37,0.22,0.29,0.47,0.20,0.64,0.00,0.46,0.14,0.40,0.29,0.25,0.32
Klein_ISD_Grade 5 Science,Klein_ISD,Grade 5 Science,At Approaches Grade Level or Above,2019,0.75,0.75,0.78,0.66,0.71,0.91,0.73,0.91,*,0.82,0.46,0.81,0.72,0.68,0.70
Klein_ISD_Grade 5 Science,Klein_ISD,Grade 5 Science,At Approaches Grade Level or Above,2018,0.76,0.76,0.81,0.67,0.75,0.91,0.70,0.91,0.83,0.89,0.52,0.83,0.75,0.71,0.72
Klein_ISD_Grade 5 Science,Klein_ISD,Grade 5 Science,At Meets Grade Level or Above,2019,0.49,0.50,0.54,0.33,0.44,0.70,0.27,0.76,*,0.57,0.27,0.59,0.44,0.38,0.42
Klein_ISD_Grade 5 Science,Klein_ISD,Grade 5 Science,At Meets Grade Level or Above,2018,0.41,0.42,0.46,0.30,0.37,0.60,0.40,0.63,0.83,0.63,0.25,0.50,0.39,0.32,0.35
Klein_ISD_Grade 5 Science,Klein_ISD,Grade 5 Science,At Masters Grade Level,2019,0.24,0.25,0.29,0.12,0.20,0.44,0.18,0.47,*,0.37,0.12,0.33,0.22,0.17,0.19
Klein_ISD_Grade 5 Science,Klein_ISD,Grade 5 Science,At Masters Grade Level,2018,0.17,0.18,0.22,0.10,0.15,0.31,0.10,0.37,0.17,0.26,0.10,0.24,0.17,0.12,0.14
Klein_ISD_Grade 6 Reading,Klein_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2019,0.68,0.69,0.73,0.60,0.65,0.85,0.58,0.86,0.80,0.83,0.32,0.75,0.66,0.59,0.58
Klein_ISD_Grade 6 Reading,Klein_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2018,0.69,0.71,0.77,0.64,0.70,0.86,0.75,0.90,*,0.79,0.34,0.79,0.70,0.66,0.68
Klein_ISD_Grade 6 Reading,Klein_ISD,Grade 6 Reading,At Meets Grade Level or Above,2019,0.37,0.38,0.43,0.30,0.33,0.58,0.50,0.61,0.40,0.53,0.19,0.46,0.36,0.29,0.26
Klein_ISD_Grade 6 Reading,Klein_ISD,Grade 6 Reading,At Meets Grade Level or Above,2018,0.39,0.41,0.47,0.32,0.36,0.60,0.75,0.71,*,0.53,0.20,0.50,0.40,0.33,0.33
Klein_ISD_Grade 6 Reading,Klein_ISD,Grade 6 Reading,At Masters Grade Level,2019,0.18,0.19,0.21,0.13,0.15,0.30,0.17,0.36,0.00,0.23,0.07,0.23,0.16,0.13,0.11
Klein_ISD_Grade 6 Reading,Klein_ISD,Grade 6 Reading,At Masters Grade Level,2018,0.19,0.20,0.23,0.15,0.15,0.31,0.25,0.44,*,0.25,0.03,0.25,0.17,0.15,0.13
Klein_ISD_Grade 6 Mathematics,Klein_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2019,0.81,0.81,0.83,0.73,0.79,0.89,0.82,0.96,0.80,0.86,0.54,0.86,0.76,0.75,0.78
Klein_ISD_Grade 6 Mathematics,Klein_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2018,0.77,0.78,0.78,0.65,0.74,0.86,0.78,0.92,*,0.81,0.43,0.80,0.72,0.70,0.73
Klein_ISD_Grade 6 Mathematics,Klein_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2019,0.47,0.48,0.47,0.36,0.39,0.59,0.55,0.74,0.40,0.59,0.23,0.51,0.40,0.36,0.39
Klein_ISD_Grade 6 Mathematics,Klein_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2018,0.44,0.46,0.43,0.24,0.36,0.53,0.44,0.76,*,0.44,0.16,0.46,0.35,0.31,0.38
Klein_ISD_Grade 6 Mathematics,Klein_ISD,Grade 6 Mathematics,At Masters Grade Level,2019,0.21,0.22,0.17,0.08,0.12,0.23,0.18,0.42,0.00,0.18,0.07,0.19,0.13,0.11,0.14
Klein_ISD_Grade 6 Mathematics,Klein_ISD,Grade 6 Mathematics,At Masters Grade Level,2018,0.18,0.20,0.14,0.07,0.10,0.19,0.22,0.40,*,0.10,0.03,0.16,0.11,0.09,0.11
Klein_ISD_Grade 7 Reading,Klein_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2019,0.76,0.77,0.80,0.70,0.75,0.89,0.67,0.92,*,0.84,0.36,0.83,0.72,0.71,0.68
Klein_ISD_Grade 7 Reading,Klein_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2018,0.74,0.76,0.81,0.70,0.75,0.88,0.81,0.93,*,0.88,0.44,0.84,0.73,0.71,0.68
Klein_ISD_Grade 7 Reading,Klein_ISD,Grade 7 Reading,At Meets Grade Level or Above,2019,0.49,0.51,0.55,0.40,0.46,0.69,0.33,0.76,*,0.63,0.20,0.60,0.44,0.41,0.38
Klein_ISD_Grade 7 Reading,Klein_ISD,Grade 7 Reading,At Meets Grade Level or Above,2018,0.48,0.50,0.55,0.43,0.46,0.66,0.50,0.72,*,0.60,0.28,0.59,0.46,0.41,0.37
Klein_ISD_Grade 7 Reading,Klein_ISD,Grade 7 Reading,At Masters Grade Level,2019,0.29,0.31,0.34,0.21,0.25,0.45,0.33,0.60,*,0.42,0.07,0.38,0.24,0.21,0.18
Klein_ISD_Grade 7 Reading,Klein_ISD,Grade 7 Reading,At Masters Grade Level,2018,0.29,0.30,0.34,0.22,0.27,0.44,0.25,0.51,*,0.41,0.11,0.37,0.28,0.22,0.19
Klein_ISD_Grade 7 Mathematics,Klein_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2019,0.75,0.77,0.82,0.69,0.78,0.90,0.80,0.97,*,0.84,0.41,0.85,0.75,0.73,0.74
Klein_ISD_Grade 7 Mathematics,Klein_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2018,0.72,0.75,0.80,0.66,0.75,0.88,0.87,0.95,*,0.88,0.46,0.83,0.74,0.70,0.73
Klein_ISD_Grade 7 Mathematics,Klein_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2019,0.43,0.46,0.50,0.33,0.40,0.63,0.50,0.84,*,0.49,0.19,0.55,0.39,0.35,0.36
Klein_ISD_Grade 7 Mathematics,Klein_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2018,0.40,0.43,0.50,0.29,0.40,0.63,0.33,0.79,*,0.61,0.22,0.54,0.40,0.35,0.38
Klein_ISD_Grade 7 Mathematics,Klein_ISD,Grade 7 Mathematics,At Masters Grade Level,2019,0.17,0.18,0.20,0.09,0.12,0.27,0.10,0.56,*,0.22,0.05,0.23,0.14,0.11,0.12
Klein_ISD_Grade 7 Mathematics,Klein_ISD,Grade 7 Mathematics,At Masters Grade Level,2018,0.18,0.20,0.24,0.11,0.15,0.32,0.13,0.55,*,0.35,0.07,0.27,0.18,0.13,0.14
