Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,YoY_State,State,YoY_Region,Region_04,YoY_District,District,YoY_African_American,African_American,YoY_Hispanic,Hispanic,YoY_White,White,YoY_Econ_Disadv,Econ_Disadv,YoY_ELL,ELL,Zipcode
Deer_Park_ISD_Grade 3 Reading,Deer_Park_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.11,0.34,0.27,0.27,0.09,0.28,0.14,0.45,0.08,0.23,0.03,0.18,77536
Deer_Park_ISD_Grade 3 Reading,Deer_Park_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.14,0.56,0.6,0.6,0.14,0.49,0.15,0.67,0.13,0.44,0.07,0.37,77536
Deer_Park_ISD_Grade 3 Reading,Deer_Park_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.14,0.56,0.6,0.6,0.14,0.49,0.15,0.67,0.13,0.44,0.07,0.37,77536
Deer_Park_ISD_Grade 4 Mathematics,Deer_Park_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,-0.02,0.24,-0.02,0.07,-0.04,0.17,-0.01,0.36,-0.04,0.13,-0.03,0.09,77536
Deer_Park_ISD_Grade 4 Mathematics,Deer_Park_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,-0.02,0.24,-0.02,0.07,-0.04,0.17,-0.01,0.36,-0.04,0.13,-0.03,0.09,77536
Deer_Park_ISD_Grade 4 Mathematics,Deer_Park_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.07,0.49,-0.03,0.14,0.09,0.43,0.03,0.6,0.06,0.37,0.18,0.41,77536
Deer_Park_ISD_Grade 4 Mathematics,Deer_Park_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.07,0.49,-0.03,0.14,0.09,0.43,0.03,0.6,0.06,0.37,0.18,0.41,77536
Deer_Park_ISD_Grade 4 Mathematics,Deer_Park_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021_2022,0.11,0.7,0.1,0.7,0.09,0.76,0.07,0.5,0.1,0.72,0.07,0.84,0.14,0.7,0.22,0.71,77536
Deer_Park_ISD_Grade 4 Mathematics,Deer_Park_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021_2022,0.11,0.7,0.1,0.7,0.09,0.76,0.07,0.5,0.1,0.72,0.07,0.84,0.14,0.7,0.22,0.71,77536
Deer_Park_ISD_Grade 4 Reading,Deer_Park_ISD,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.09,0.26,-0.09,0,0.09,0.21,0.11,0.37,0.06,0.17,0.15,0.19,77536
Deer_Park_ISD_Grade 4 Reading,Deer_Park_ISD,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.09,0.26,-0.09,0,0.09,0.21,0.11,0.37,0.06,0.17,0.15,0.19,77536
Deer_Park_ISD_Grade 4 Reading,Deer_Park_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.13,0.78,-0.07,0.36,0.15,0.75,0.12,0.86,0.15,0.71,0.24,0.67,77536
Deer_Park_ISD_Grade 4 Reading,Deer_Park_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.13,0.78,-0.07,0.36,0.15,0.75,0.12,0.86,0.15,0.71,0.24,0.67,77536
Deer_Park_ISD_Grade 4 Reading,Deer_Park_ISD,Grade 4 Reading,At Meets Grade Level or Above,2021_2022,0.18,0.54,0.18,0.55,0.15,0.52,-0.03,0.14,0.16,0.46,0.17,0.65,0.15,0.43,0.25,0.38,77536
Deer_Park_ISD_Grade 4 Reading,Deer_Park_ISD,Grade 4 Reading,At Meets Grade Level or Above,2021_2022,0.18,0.54,0.18,0.55,0.15,0.52,-0.03,0.14,0.16,0.46,0.17,0.65,0.15,0.43,0.25,0.38,77536
Deer_Park_ISD_Grade 5 Mathematics,Deer_Park_ISD,Grade 5 Mathematics,At Masters Grade Level,2021_2022,0,0.25,0.001,0.26,0.02,0.15,0.22,0.22,0.03,0.14,0,0.18,0.03,0.13,0.02,0.12,77536
Deer_Park_ISD_Grade 5 Mathematics,Deer_Park_ISD,Grade 5 Mathematics,At Masters Grade Level,2021_2022,0,0.25,0.001,0.26,0.02,0.15,0.22,0.22,0.03,0.14,0,0.18,0.03,0.13,0.02,0.12,77536
Deer_Park_ISD_Grade 5 Mathematics,Deer_Park_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.48,0.04,0.49,0.03,0.42,0.43,0.48,0.06,0.41,-0.06,0.41,0.07,0.38,0.05,0.36,77536
Deer_Park_ISD_Grade 5 Mathematics,Deer_Park_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.48,0.04,0.49,0.03,0.42,0.43,0.48,0.06,0.41,-0.06,0.41,0.07,0.38,0.05,0.36,77536
Deer_Park_ISD_Grade 5 Mathematics,Deer_Park_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021_2022,0.07,0.77,0.06,0.76,0.04,0.78,0.24,0.74,0.03,0.78,0.04,0.79,0.06,0.74,-0.05,0.72,77536
Deer_Park_ISD_Grade 5 Mathematics,Deer_Park_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021_2022,0.07,0.77,0.06,0.76,0.04,0.78,0.24,0.74,0.03,0.78,0.04,0.79,0.06,0.74,-0.05,0.72,77536
Deer_Park_ISD_Grade 5 Reading,Deer_Park_ISD,Grade 5 Reading,At Masters Grade Level,2021_2022,0.06,0.36,0.07,0.38,0.1,0.39,0.04,0.13,0.1,0.34,0.11,0.49,0.09,0.28,0.03,0.2,77536
Deer_Park_ISD_Grade 5 Reading,Deer_Park_ISD,Grade 5 Reading,At Masters Grade Level,2021_2022,0.06,0.36,0.07,0.38,0.1,0.39,0.04,0.13,0.1,0.34,0.11,0.49,0.09,0.28,0.03,0.2,77536
Deer_Park_ISD_Grade 5 Reading,Deer_Park_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.07,0.84,0.06,0.63,0.06,0.8,0.09,0.92,0.07,0.76,0.07,0.73,77536
Deer_Park_ISD_Grade 5 Reading,Deer_Park_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.07,0.84,0.06,0.63,0.06,0.8,0.09,0.92,0.07,0.76,0.07,0.73,77536
Deer_Park_ISD_Grade 5 Reading,Deer_Park_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.15,0.63,0.03,0.29,0.18,0.6,0.13,0.71,0.16,0.52,0.07,0.46,77536
Deer_Park_ISD_Grade 5 Reading,Deer_Park_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.15,0.63,0.03,0.29,0.18,0.6,0.13,0.71,0.16,0.52,0.07,0.46,77536
Deer_Park_ISD_Grade 5 Science,Deer_Park_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021_2022,0.04,0.66,0.04,0.66,-0.02,0.73,-0.02,0.46,-0.02,0.68,0,0.83,-0.02,0.62,-0.04,0.6,77536
Deer_Park_ISD_Grade 5 Science,Deer_Park_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021_2022,0.04,0.66,0.04,0.66,-0.02,0.73,-0.02,0.46,-0.02,0.68,0,0.83,-0.02,0.62,-0.04,0.6,77536
Deer_Park_ISD_Grade 5 Science,Deer_Park_ISD,Grade 5 Science,At Masters Grade Level,2021_2022,0.05,0.18,0.05,0.19,0.08,0.23,0.08,0.08,0.08,0.19,0.13,0.34,0.09,0.15,0.05,0.1,77536
Deer_Park_ISD_Grade 5 Science,Deer_Park_ISD,Grade 5 Science,At Masters Grade Level,2021_2022,0.05,0.18,0.05,0.19,0.08,0.23,0.08,0.08,0.08,0.19,0.13,0.34,0.09,0.15,0.05,0.1,77536
Deer_Park_ISD_Grade 5 Science,Deer_Park_ISD,Grade 5 Science,At Meets Grade Level or Above,2021_2022,0.07,0.38,0.07,0.39,0.04,0.44,0.08,0.21,0.03,0.38,0.1,0.58,0.07,0.35,-0.01,0.27,77536
Deer_Park_ISD_Grade 5 Science,Deer_Park_ISD,Grade 5 Science,At Meets Grade Level or Above,2021_2022,0.07,0.38,0.07,0.39,0.04,0.44,0.08,0.21,0.03,0.38,0.1,0.58,0.07,0.35,-0.01,0.27,77536
Deer_Park_ISD_Grade 6 Mathematics,Deer_Park_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,-0.02,0.16,0.01,0.05,-0.03,0.13,-0.01,0.22,0,0.12,0.01,0.13,77536
Deer_Park_ISD_Grade 6 Mathematics,Deer_Park_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,-0.02,0.16,0.01,0.05,-0.03,0.13,-0.01,0.22,0,0.12,0.01,0.13,77536
Deer_Park_ISD_Grade 6 Mathematics,Deer_Park_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,-0.01,0.5,0.12,0.25,0.03,0.48,-0.06,0.57,0.02,0.43,0,0.45,77536
Deer_Park_ISD_Grade 6 Mathematics,Deer_Park_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,-0.01,0.5,0.12,0.25,0.03,0.48,-0.06,0.57,0.02,0.43,0,0.45,77536
Deer_Park_ISD_Grade 6 Mathematics,Deer_Park_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021_2022,0.05,0.73,0.05,0.73,0.02,0.87,-0.11,0.6,0.05,0.87,-0.02,0.89,0.07,0.85,0.1,0.9,77536
Deer_Park_ISD_Grade 6 Mathematics,Deer_Park_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021_2022,0.05,0.73,0.05,0.73,0.02,0.87,-0.11,0.6,0.05,0.87,-0.02,0.89,0.07,0.85,0.1,0.9,77536
Deer_Park_ISD_Grade 6 Reading,Deer_Park_ISD,Grade 6 Reading,At Masters Grade Level,2021_2022,0.08,0.23,0.08,0.24,0.06,0.21,0.05,0.05,0.05,0.16,0.07,0.28,0.04,0.13,0.05,0.14,77536
Deer_Park_ISD_Grade 6 Reading,Deer_Park_ISD,Grade 6 Reading,At Masters Grade Level,2021_2022,0.08,0.23,0.08,0.24,0.06,0.21,0.05,0.05,0.05,0.16,0.07,0.28,0.04,0.13,0.05,0.14,77536
Deer_Park_ISD_Grade 6 Reading,Deer_Park_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.7,0.06,0.7,0.05,0.75,-0.03,0.43,0.07,0.72,0.03,0.82,0.04,0.67,0.04,0.66,77536
Deer_Park_ISD_Grade 6 Reading,Deer_Park_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.7,0.06,0.7,0.05,0.75,-0.03,0.43,0.07,0.72,0.03,0.82,0.04,0.67,0.04,0.66,77536
Deer_Park_ISD_Grade 6 Reading,Deer_Park_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.07,0.43,-0.06,0.19,0.07,0.38,0.05,0.51,0.07,0.34,0.1,0.33,77536
Deer_Park_ISD_Grade 6 Reading,Deer_Park_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.07,0.43,-0.06,0.19,0.07,0.38,0.05,0.51,0.07,0.34,0.1,0.33,77536
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Masters Grade Level,2021_2022,0.01,0.13,0.02,0.15,0.06,0.21,-0.07,0.03,0.04,0.18,0.1,0.27,0.04,0.14,0.04,0.17,77536
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Masters Grade Level,2021_2022,0.01,0.13,0.02,0.15,0.06,0.21,-0.07,0.03,0.04,0.18,0.1,0.27,0.04,0.14,0.04,0.17,77536
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.31,0.05,0.34,0.16,0.55,0.08,0.27,0.17,0.51,0.18,0.65,0.18,0.48,0.2,0.54,77536
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.31,0.05,0.34,0.16,0.55,0.08,0.27,0.17,0.51,0.18,0.65,0.18,0.48,0.2,0.54,77536
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021_2022,0.06,0.61,0.06,0.63,0.1,0.84,-0.05,0.57,0.11,0.82,0.09,0.88,0.15,0.81,0.19,0.86,77536
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021_2022,0.06,0.61,0.06,0.63,0.1,0.84,-0.05,0.57,0.11,0.82,0.09,0.88,0.15,0.81,0.19,0.86,77536
Deer_Park_ISD_Grade 7 Reading,Deer_Park_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021_2022,0.11,0.8,0.1,0.81,0.09,0.88,-0.02,0.69,0.1,0.87,0.1,0.93,0.11,0.84,0.09,0.84,77536
Deer_Park_ISD_Grade 7 Reading,Deer_Park_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021_2022,0.11,0.8,0.1,0.81,0.09,0.88,-0.02,0.69,0.1,0.87,0.1,0.93,0.11,0.84,0.09,0.84,77536
Deer_Park_ISD_Grade 7 Reading,Deer_Park_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.11,0.65,0.17,0.55,0.1,0.59,0.15,0.76,0.12,0.58,0.06,0.53,77536
Deer_Park_ISD_Grade 7 Reading,Deer_Park_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.11,0.65,0.17,0.55,0.1,0.59,0.15,0.76,0.12,0.58,0.06,0.53,77536
Deer_Park_ISD_Grade 7 Reading,Deer_Park_ISD,Grade 7 Reading,At Masters Grade Level,2021_2022,0.12,0.37,0.12,0.39,0.14,0.44,0.2,0.34,0.12,0.38,0.19,0.55,0.15,0.37,0.11,0.34,77536
Deer_Park_ISD_Grade 7 Reading,Deer_Park_ISD,Grade 7 Reading,At Masters Grade Level,2021_2022,0.12,0.37,0.12,0.39,0.14,0.44,0.2,0.34,0.12,0.38,0.19,0.55,0.15,0.37,0.11,0.34,77536
Galena_Park_ISD_Grade 3 Mathematics,Galena_Park_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.11,0.19,0.03,0.09,0.13,0.21,0.09,0.19,0.11,0.18,0.13,0.21,77015
Galena_Park_ISD_Grade 3 Mathematics,Galena_Park_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.11,0.19,0.03,0.09,0.13,0.21,0.09,0.19,0.11,0.18,0.13,0.21,77015
Galena_Park_ISD_Grade 3 Mathematics,Galena_Park_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.17,0.75,0.22,0.68,0.16,0.76,0.15,0.77,0.18,0.74,0.19,0.8,77015
Galena_Park_ISD_Grade 3 Mathematics,Galena_Park_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.17,0.75,0.22,0.68,0.16,0.76,0.15,0.77,0.18,0.74,0.19,0.8,77015
Galena_Park_ISD_Grade 3 Mathematics,Galena_Park_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2021_2022,0.12,0.43,0.13,0.44,0.2,0.43,0.2,0.35,0.21,0.44,0.17,0.48,0.22,0.42,0.24,0.47,77015
Galena_Park_ISD_Grade 3 Mathematics,Galena_Park_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2021_2022,0.12,0.43,0.13,0.44,0.2,0.43,0.2,0.35,0.21,0.44,0.17,0.48,0.22,0.42,0.24,0.47,77015
Galena_Park_ISD_Grade 3 Reading,Galena_Park_ISD,Grade 3 Reading,At Approaches Grade Level or Above,2021_2022,0.09,0.76,0.08,0.76,0.16,0.74,0.18,0.73,0.16,0.73,0.19,0.9,0.17,0.72,0.16,0.71,77015
Galena_Park_ISD_Grade 3 Reading,Galena_Park_ISD,Grade 3 Reading,At Approaches Grade Level or Above,2021_2022,0.09,0.76,0.08,0.76,0.16,0.74,0.18,0.73,0.16,0.73,0.19,0.9,0.17,0.72,0.16,0.71,77015
Galena_Park_ISD_Grade 3 Reading,Galena_Park_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.09,0.21,0.09,0.19,0.09,0.21,0.02,0.23,0.09,0.2,0.07,0.19,77015
Galena_Park_ISD_Grade 3 Reading,Galena_Park_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.09,0.21,0.09,0.19,0.09,0.21,0.02,0.23,0.09,0.2,0.07,0.19,77015
Galena_Park_ISD_Grade 3 Reading,Galena_Park_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.15,0.42,0.2,0.43,0.14,0.41,0.22,0.65,0.16,0.4,0.12,0.37,77015
Galena_Park_ISD_Grade 3 Reading,Galena_Park_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.15,0.42,0.2,0.43,0.14,0.41,0.22,0.65,0.16,0.4,0.12,0.37,77015
Galena_Park_ISD_Grade 4 Mathematics,Galena_Park_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,0.02,0.17,0,0.09,0.02,0.18,0.2,0.31,0.01,0.15,0.01,0.18,77015
Galena_Park_ISD_Grade 4 Mathematics,Galena_Park_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,0.02,0.17,0,0.09,0.02,0.18,0.2,0.31,0.01,0.15,0.01,0.18,77015
Galena_Park_ISD_Grade 4 Mathematics,Galena_Park_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.08,0.37,0.07,0.26,0.08,0.39,0.08,0.44,0.08,0.35,0.06,0.39,77015
Galena_Park_ISD_Grade 4 Mathematics,Galena_Park_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.08,0.37,0.07,0.26,0.08,0.39,0.08,0.44,0.08,0.35,0.06,0.39,77015
Galena_Park_ISD_Grade 4 Mathematics,Galena_Park_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021_2022,0.11,0.7,0.1,0.7,0.15,0.71,0.13,0.56,0.15,0.73,0.11,0.75,0.15,0.69,0.13,0.74,77015
Galena_Park_ISD_Grade 4 Mathematics,Galena_Park_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021_2022,0.11,0.7,0.1,0.7,0.15,0.71,0.13,0.56,0.15,0.73,0.11,0.75,0.15,0.69,0.13,0.74,77015
Galena_Park_ISD_Grade 4 Reading,Galena_Park_ISD,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.1,0.23,0.08,0.18,0.1,0.23,0.22,0.39,0.1,0.21,0.09,0.22,77015
Galena_Park_ISD_Grade 4 Reading,Galena_Park_ISD,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.1,0.23,0.08,0.18,0.1,0.23,0.22,0.39,0.1,0.21,0.09,0.22,77015
Galena_Park_ISD_Grade 4 Reading,Galena_Park_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.16,0.73,0.15,0.66,0.17,0.74,0.26,0.89,0.18,0.72,0.15,0.71,77015
Galena_Park_ISD_Grade 4 Reading,Galena_Park_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.16,0.73,0.15,0.66,0.17,0.74,0.26,0.89,0.18,0.72,0.15,0.71,77015
Galena_Park_ISD_Grade 4 Reading,Galena_Park_ISD,Grade 4 Reading,At Meets Grade Level or Above,2021_2022,0.18,0.54,0.18,0.55,0.18,0.47,0.17,0.42,0.18,0.48,0.28,0.58,0.18,0.44,0.16,0.45,77015
Galena_Park_ISD_Grade 4 Reading,Galena_Park_ISD,Grade 4 Reading,At Meets Grade Level or Above,2021_2022,0.18,0.54,0.18,0.55,0.18,0.47,0.17,0.42,0.18,0.48,0.28,0.58,0.18,0.44,0.16,0.45,77015
Galena_Park_ISD_Grade 5 Mathematics,Galena_Park_ISD,Grade 5 Mathematics,At Masters Grade Level,2021_2022,0,0.25,0.001,0.26,0.03,0.24,0.02,0.12,0.02,0.25,0.24,0.35,0.02,0.22,0.01,0.26,77015
Galena_Park_ISD_Grade 5 Mathematics,Galena_Park_ISD,Grade 5 Mathematics,At Masters Grade Level,2021_2022,0,0.25,0.001,0.26,0.03,0.24,0.02,0.12,0.02,0.25,0.24,0.35,0.02,0.22,0.01,0.26,77015
Galena_Park_ISD_Grade 5 Mathematics,Galena_Park_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.48,0.04,0.49,0.09,0.5,0.13,0.37,0.09,0.53,0.13,0.58,0.1,0.49,0.06,0.52,77015
Galena_Park_ISD_Grade 5 Mathematics,Galena_Park_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.48,0.04,0.49,0.09,0.5,0.13,0.37,0.09,0.53,0.13,0.58,0.1,0.49,0.06,0.52,77015
Galena_Park_ISD_Grade 5 Mathematics,Galena_Park_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021_2022,0.07,0.77,0.06,0.76,0.1,0.8,0.16,0.7,0.09,0.81,0.18,0.93,0.11,0.79,0.09,0.82,77015
Galena_Park_ISD_Grade 5 Mathematics,Galena_Park_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021_2022,0.07,0.77,0.06,0.76,0.1,0.8,0.16,0.7,0.09,0.81,0.18,0.93,0.11,0.79,0.09,0.82,77015
Galena_Park_ISD_Grade 5 Reading,Galena_Park_ISD,Grade 5 Reading,At Masters Grade Level,2021_2022,0.06,0.36,0.07,0.38,0.13,0.34,0.16,0.31,0.14,0.35,0.13,0.38,0.13,0.32,0.14,0.34,77015
Galena_Park_ISD_Grade 5 Reading,Galena_Park_ISD,Grade 5 Reading,At Masters Grade Level,2021_2022,0.06,0.36,0.07,0.38,0.13,0.34,0.16,0.31,0.14,0.35,0.13,0.38,0.13,0.32,0.14,0.34,77015
Galena_Park_ISD_Grade 5 Reading,Galena_Park_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.1,0.81,0.22,0.79,0.08,0.81,0.17,0.85,0.1,0.8,0.07,0.81,77015
Galena_Park_ISD_Grade 5 Reading,Galena_Park_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.1,0.81,0.22,0.79,0.08,0.81,0.17,0.85,0.1,0.8,0.07,0.81,77015
Galena_Park_ISD_Grade 5 Reading,Galena_Park_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.19,0.56,0.25,0.52,0.19,0.57,0.15,0.58,0.19,0.54,0.16,0.56,77015
Galena_Park_ISD_Grade 5 Reading,Galena_Park_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.19,0.56,0.25,0.52,0.19,0.57,0.15,0.58,0.19,0.54,0.16,0.56,77015
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021_2022,0.04,0.66,0.04,0.66,0.11,0.67,0.16,0.63,0.11,0.67,0.19,0.83,0.11,0.65,0.11,0.68,77015
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021_2022,0.04,0.66,0.04,0.66,0.11,0.67,0.16,0.63,0.11,0.67,0.19,0.83,0.11,0.65,0.11,0.68,77015
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Masters Grade Level,2021_2022,0.05,0.18,0.05,0.19,0.07,0.14,0.02,0.08,0.08,0.15,0.16,0.25,0.07,0.13,0.07,0.14,77015
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Masters Grade Level,2021_2022,0.05,0.18,0.05,0.19,0.07,0.14,0.02,0.08,0.08,0.15,0.16,0.25,0.07,0.13,0.07,0.14,77015
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Meets Grade Level or Above,2021_2022,0.07,0.38,0.07,0.39,0.15,0.36,0.14,0.28,0.15,0.37,0.28,0.55,0.14,0.34,0.12,0.34,77015
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Meets Grade Level or Above,2021_2022,0.07,0.38,0.07,0.39,0.15,0.36,0.14,0.28,0.15,0.37,0.28,0.55,0.14,0.34,0.12,0.34,77015
Galena_Park_ISD_Grade 6 Mathematics,Galena_Park_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.05,0.16,0,0.09,0.06,0.17,0,0.17,0.04,0.15,0.06,0.18,77015
Galena_Park_ISD_Grade 6 Mathematics,Galena_Park_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.05,0.16,0,0.09,0.06,0.17,0,0.17,0.04,0.15,0.06,0.18,77015
Galena_Park_ISD_Grade 6 Mathematics,Galena_Park_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.11,0.42,0.06,0.3,0.11,0.43,0.16,0.58,0.1,0.39,0.12,0.44,77015
Galena_Park_ISD_Grade 6 Mathematics,Galena_Park_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.11,0.42,0.06,0.3,0.11,0.43,0.16,0.58,0.1,0.39,0.12,0.44,77015
Galena_Park_ISD_Grade 6 Mathematics,Galena_Park_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021_2022,0.05,0.73,0.05,0.73,0.11,0.78,0,0.66,0.13,0.8,0.12,0.81,0.12,0.77,0.15,0.81,77015
Galena_Park_ISD_Grade 6 Mathematics,Galena_Park_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021_2022,0.05,0.73,0.05,0.73,0.11,0.78,0,0.66,0.13,0.8,0.12,0.81,0.12,0.77,0.15,0.81,77015
Galena_Park_ISD_Grade 6 Reading,Galena_Park_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.7,0.06,0.7,0.08,0.67,-0.02,0.57,0.1,0.68,0.18,0.81,0.1,0.66,0.1,0.67,77015
Galena_Park_ISD_Grade 6 Reading,Galena_Park_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.7,0.06,0.7,0.08,0.67,-0.02,0.57,0.1,0.68,0.18,0.81,0.1,0.66,0.1,0.67,77015
