Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Katy_ISD_Grade 4 Mathematics,Katy_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2018,0.49,0.51,0.66,0.49,0.53,0.72,0.56,0.90,0.63,0.70,0.38,0.68,0.61,0.50,0.64
Katy_ISD_Grade 4 Mathematics,Katy_ISD,Grade 4 Mathematics,At Masters Grade Level,2019,0.28,0.30,0.44,0.24,0.30,0.50,0.38,0.77,*,0.46,0.20,0.47,0.38,0.23,0.43
Katy_ISD_Grade 4 Mathematics,Katy_ISD,Grade 4 Mathematics,At Masters Grade Level,2018,0.27,0.29,0.41,0.25,0.28,0.46,0.28,0.71,0.63,0.43,0.17,0.44,0.37,0.25,0.41
Katy_ISD_Grade 5 Reading+,Katy_ISD,Grade 5 Reading+,At Approaches Grade Level or Above,2019,0.86,0.86,0.94,0.89,0.91,0.97,0.88,0.99,1.00,0.96,0.68,0.95,0.93,0.88,0.93
Katy_ISD_Grade 5 Reading+,Katy_ISD,Grade 5 Reading+,At Approaches Grade Level or Above,2018,0.84,0.83,0.94,0.90,0.91,0.96,0.95,0.98,1.00,0.92,0.72,0.95,0.91,0.89,0.92
Katy_ISD_Grade 5 Reading+,Katy_ISD,Grade 5 Reading+,At Meets Grade Level or Above,2019,0.54,0.54,0.72,0.59,0.61,0.77,0.63,0.89,0.67,0.76,0.36,0.73,0.67,0.55,0.67
Katy_ISD_Grade 5 Reading+,Katy_ISD,Grade 5 Reading+,At Meets Grade Level or Above,2018,0.54,0.54,0.72,0.59,0.62,0.79,0.65,0.88,0.89,0.72,0.42,0.74,0.67,0.55,0.66
Katy_ISD_Grade 5 Reading+,Katy_ISD,Grade 5 Reading+,At Masters Grade Level,2019,0.29,0.30,0.45,0.32,0.34,0.51,0.19,0.67,0.44,0.47,0.12,0.47,0.41,0.27,0.41
Katy_ISD_Grade 5 Reading+,Katy_ISD,Grade 5 Reading+,At Masters Grade Level,2018,0.26,0.27,0.42,0.29,0.31,0.48,0.35,0.65,0.89,0.42,0.14,0.44,0.38,0.25,0.37
Katy_ISD_Grade 5 Mathematics+,Katy_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2019,0.90,0.89,0.96,0.90,0.94,0.97,0.81,0.99,1.00,0.96,0.75,0.96,0.94,0.92,0.96
Katy_ISD_Grade 5 Mathematics+,Katy_ISD,Grade 5 Mathematics+,At Approaches Grade Level or Above,2018,0.91,0.90,0.97,0.93,0.95,0.98,1.00,0.99,1.00,0.97,0.81,0.98,0.94,0.94,0.97
Katy_ISD_Grade 5 Mathematics+,Katy_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2019,0.58,0.59,0.73,0.56,0.63,0.79,0.69,0.94,0.67,0.75,0.39,0.75,0.69,0.57,0.72
Katy_ISD_Grade 5 Mathematics+,Katy_ISD,Grade 5 Mathematics+,At Meets Grade Level or Above,2018,0.58,0.58,0.75,0.59,0.67,0.80,0.75,0.93,0.78,0.71,0.47,0.78,0.67,0.62,0.74
Katy_ISD_Grade 5 Mathematics+,Katy_ISD,Grade 5 Mathematics+,At Masters Grade Level,2019,0.36,0.38,0.53,0.36,0.38,0.58,0.44,0.83,0.67,0.55,0.19,0.56,0.46,0.34,0.52
Katy_ISD_Grade 5 Mathematics+,Katy_ISD,Grade 5 Mathematics+,At Masters Grade Level,2018,0.30,0.31,0.45,0.27,0.33,0.46,0.35,0.77,0.56,0.49,0.17,0.46,0.40,0.28,0.44
Katy_ISD_Grade 5 Science,Katy_ISD,Grade 5 Science,At Approaches Grade Level or Above,2019,0.75,0.75,0.88,0.76,0.84,0.93,0.75,0.97,1.00,0.89,0.59,0.90,0.85,0.79,0.88
Katy_ISD_Grade 5 Science,Katy_ISD,Grade 5 Science,At Approaches Grade Level or Above,2018,0.76,0.76,0.90,0.80,0.85,0.94,0.90,0.97,1.00,0.88,0.68,0.92,0.85,0.82,0.86
Katy_ISD_Grade 5 Science,Katy_ISD,Grade 5 Science,At Meets Grade Level or Above,2019,0.49,0.50,0.68,0.50,0.58,0.74,0.56,0.88,0.78,0.72,0.37,0.71,0.62,0.52,0.65
Katy_ISD_Grade 5 Science,Katy_ISD,Grade 5 Science,At Meets Grade Level or Above,2018,0.41,0.42,0.61,0.43,0.49,0.68,0.85,0.82,0.78,0.65,0.36,0.64,0.54,0.44,0.56
Katy_ISD_Grade 5 Science,Katy_ISD,Grade 5 Science,At Masters Grade Level,2019,0.24,0.25,0.39,0.24,0.27,0.44,0.13,0.64,0.22,0.42,0.15,0.42,0.32,0.23,0.36
Katy_ISD_Grade 5 Science,Katy_ISD,Grade 5 Science,At Masters Grade Level,2018,0.17,0.18,0.32,0.19,0.20,0.36,0.15,0.56,0.56,0.34,0.14,0.33,0.28,0.18,0.29
Katy_ISD_Grade 6 Reading,Katy_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2019,0.68,0.69,0.84,0.77,0.76,0.89,0.86,0.95,0.82,0.83,0.47,0.86,0.79,0.70,0.78
Katy_ISD_Grade 6 Reading,Katy_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2018,0.69,0.71,0.84,0.74,0.77,0.88,0.87,0.95,0.88,0.86,0.49,0.85,0.79,0.72,0.79
Katy_ISD_Grade 6 Reading,Katy_ISD,Grade 6 Reading,At Meets Grade Level or Above,2019,0.37,0.38,0.56,0.44,0.43,0.63,0.33,0.80,0.73,0.62,0.25,0.60,0.48,0.35,0.48
Katy_ISD_Grade 6 Reading,Katy_ISD,Grade 6 Reading,At Meets Grade Level or Above,2018,0.39,0.41,0.56,0.44,0.43,0.63,0.67,0.78,0.63,0.60,0.28,0.59,0.51,0.39,0.48
Katy_ISD_Grade 6 Reading,Katy_ISD,Grade 6 Reading,At Masters Grade Level,2019,0.18,0.19,0.31,0.20,0.21,0.35,0.19,0.55,0.27,0.32,0.08,0.34,0.24,0.15,0.27
Katy_ISD_Grade 6 Reading,Katy_ISD,Grade 6 Reading,At Masters Grade Level,2018,0.19,0.20,0.32,0.21,0.21,0.38,0.27,0.53,0.38,0.40,0.11,0.34,0.28,0.18,0.25
Katy_ISD_Grade 6 Mathematics,Katy_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2019,0.81,0.81,0.92,0.86,0.88,0.96,0.95,0.99,1.00,0.92,0.68,0.94,0.89,0.85,0.91
Katy_ISD_Grade 6 Mathematics,Katy_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2018,0.77,0.78,0.90,0.84,0.86,0.94,0.87,0.97,0.88,0.92,0.69,0.92,0.87,0.83,0.88
Katy_ISD_Grade 6 Mathematics,Katy_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2019,0.47,0.48,0.67,0.50,0.54,0.76,0.76,0.92,0.73,0.69,0.33,0.71,0.58,0.46,0.63
Katy_ISD_Grade 6 Mathematics,Katy_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2018,0.44,0.46,0.64,0.49,0.49,0.72,0.60,0.89,0.88,0.67,0.32,0.66,0.57,0.44,0.58
Katy_ISD_Grade 6 Mathematics,Katy_ISD,Grade 6 Mathematics,At Masters Grade Level,2019,0.21,0.22,0.39,0.22,0.25,0.44,0.33,0.76,0.45,0.45,0.13,0.43,0.31,0.18,0.36
Katy_ISD_Grade 6 Mathematics,Katy_ISD,Grade 6 Mathematics,At Masters Grade Level,2018,0.18,0.20,0.34,0.22,0.20,0.39,0.47,0.67,0.38,0.35,0.12,0.35,0.31,0.16,0.29
Katy_ISD_Grade 7 Reading,Katy_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2019,0.76,0.77,0.90,0.83,0.85,0.94,0.87,0.97,0.90,0.93,0.59,0.92,0.86,0.81,0.86
Katy_ISD_Grade 7 Reading,Katy_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2018,0.74,0.76,0.89,0.80,0.84,0.93,0.86,0.97,0.83,0.91,0.55,0.91,0.83,0.80,0.82
Katy_ISD_Grade 7 Reading,Katy_ISD,Grade 7 Reading,At Meets Grade Level or Above,2019,0.49,0.51,0.71,0.57,0.61,0.77,0.60,0.89,0.80,0.75,0.35,0.74,0.63,0.53,0.64
Katy_ISD_Grade 7 Reading,Katy_ISD,Grade 7 Reading,At Meets Grade Level or Above,2018,0.48,0.50,0.68,0.55,0.56,0.75,0.64,0.88,0.50,0.72,0.30,0.72,0.59,0.51,0.53
Katy_ISD_Grade 7 Reading,Katy_ISD,Grade 7 Reading,At Masters Grade Level,2019,0.29,0.31,0.50,0.33,0.37,0.57,0.33,0.74,0.50,0.53,0.13,0.53,0.41,0.31,0.43
Katy_ISD_Grade 7 Reading,Katy_ISD,Grade 7 Reading,At Masters Grade Level,2018,0.29,0.30,0.48,0.35,0.36,0.53,0.50,0.74,0.33,0.48,0.16,0.51,0.41,0.30,0.34
Katy_ISD_Grade 7 Mathematics,Katy_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2019,0.75,0.77,0.84,0.76,0.81,0.89,1.00,0.95,*,0.85,0.61,0.86,0.80,0.77,0.82
Katy_ISD_Grade 7 Mathematics,Katy_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2018,0.72,0.75,0.80,0.67,0.77,0.87,0.60,0.94,1.00,0.82,0.58,0.82,0.76,0.74,0.77
Katy_ISD_Grade 7 Mathematics,Katy_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2019,0.43,0.46,0.47,0.33,0.39,0.59,0.29,0.65,*,0.50,0.32,0.50,0.40,0.34,0.39
Katy_ISD_Grade 7 Mathematics,Katy_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2018,0.40,0.43,0.42,0.27,0.34,0.53,0.20,0.63,0.40,0.42,0.26,0.45,0.35,0.29,0.33
Katy_ISD_Grade 7 Mathematics,Katy_ISD,Grade 7 Mathematics,At Masters Grade Level,2019,0.17,0.18,0.11,0.05,0.09,0.16,0.00,0.22,*,0.13,0.07,0.13,0.09,0.06,0.10
Katy_ISD_Grade 7 Mathematics,Katy_ISD,Grade 7 Mathematics,At Masters Grade Level,2018,0.18,0.20,0.13,0.07,0.09,0.18,0.00,0.26,0.20,0.15,0.09,0.14,0.11,0.09,0.11
