Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Deer_Park_ISD_Grade 6 Reading,Deer_Park_ISD,Grade 6 Reading,At Meets Grade Level or Above,2018,0.39,0.41,0.40,0.29,0.34,0.48,*,0.82,-,0.33,0.16,0.44,0.31,0.30,0.33
Deer_Park_ISD_Grade 6 Reading,Deer_Park_ISD,Grade 6 Reading,At Masters Grade Level,2019,0.18,0.19,0.16,0.12,0.13,0.21,-,0.00,-,0.17,0.01,0.17,0.14,0.10,0.08
Deer_Park_ISD_Grade 6 Reading,Deer_Park_ISD,Grade 6 Reading,At Masters Grade Level,2018,0.19,0.20,0.20,0.10,0.14,0.27,*,0.45,-,0.24,0.03,0.22,0.13,0.12,0.12
Deer_Park_ISD_Grade 6 Mathematics,Deer_Park_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2019,0.81,0.81,0.86,0.67,0.84,0.90,-,0.89,-,0.88,0.55,0.87,0.84,0.82,0.84
Deer_Park_ISD_Grade 6 Mathematics,Deer_Park_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2018,0.77,0.78,0.86,0.76,0.85,0.89,*,0.83,-,0.78,0.65,0.88,0.84,0.82,0.89
Deer_Park_ISD_Grade 6 Mathematics,Deer_Park_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2019,0.47,0.48,0.54,0.19,0.49,0.62,-,0.89,-,0.76,0.30,0.55,0.51,0.44,0.47
Deer_Park_ISD_Grade 6 Mathematics,Deer_Park_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2018,0.44,0.46,0.53,0.43,0.49,0.60,*,0.83,-,0.56,0.24,0.56,0.46,0.44,0.49
Deer_Park_ISD_Grade 6 Mathematics,Deer_Park_ISD,Grade 6 Mathematics,At Masters Grade Level,2019,0.21,0.22,0.22,0.10,0.19,0.27,-,0.67,-,0.36,0.12,0.24,0.19,0.14,0.13
Deer_Park_ISD_Grade 6 Mathematics,Deer_Park_ISD,Grade 6 Mathematics,At Masters Grade Level,2018,0.18,0.20,0.19,0.14,0.16,0.23,*,0.33,-,0.28,0.06,0.21,0.14,0.14,0.12
Deer_Park_ISD_Grade 7 Reading,Deer_Park_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2019,0.76,0.77,0.80,0.75,0.76,0.84,*,1.00,-,0.90,0.38,0.82,0.75,0.73,0.71
Deer_Park_ISD_Grade 7 Reading,Deer_Park_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2018,0.74,0.76,0.79,0.56,0.74,0.88,*,1.00,*,0.94,0.46,0.80,0.74,0.70,0.72
Deer_Park_ISD_Grade 7 Reading,Deer_Park_ISD,Grade 7 Reading,At Meets Grade Level or Above,2019,0.49,0.51,0.49,0.36,0.42,0.60,*,0.64,-,0.60,0.15,0.51,0.42,0.40,0.34
Deer_Park_ISD_Grade 7 Reading,Deer_Park_ISD,Grade 7 Reading,At Meets Grade Level or Above,2018,0.48,0.50,0.52,0.24,0.47,0.63,*,0.78,*,0.75,0.30,0.55,0.43,0.40,0.44
Deer_Park_ISD_Grade 7 Reading,Deer_Park_ISD,Grade 7 Reading,At Masters Grade Level,2019,0.29,0.31,0.28,0.11,0.22,0.37,*,0.43,-,0.40,0.07,0.30,0.24,0.20,0.17
Deer_Park_ISD_Grade 7 Reading,Deer_Park_ISD,Grade 7 Reading,At Masters Grade Level,2018,0.29,0.30,0.30,0.16,0.23,0.41,*,0.67,*,0.44,0.15,0.33,0.22,0.20,0.20
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2019,0.75,0.77,0.86,0.75,0.84,0.90,*,0.83,-,0.88,0.53,0.87,0.85,0.80,0.81
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2018,0.72,0.75,0.83,0.71,0.80,0.89,-,1.00,*,0.81,0.55,0.84,0.80,0.75,0.75
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2019,0.43,0.46,0.56,0.32,0.52,0.63,*,0.50,-,0.50,0.22,0.58,0.48,0.47,0.51
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2018,0.40,0.43,0.51,0.32,0.47,0.60,-,1.00,*,0.50,0.25,0.54,0.45,0.42,0.43
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Masters Grade Level,2019,0.17,0.18,0.20,0.11,0.18,0.24,*,0.50,-,0.38,0.05,0.21,0.19,0.15,0.19
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Masters Grade Level,2018,0.18,0.20,0.23,0.14,0.19,0.28,-,0.71,*,0.31,0.06,0.24,0.21,0.18,0.21
