Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Channelview_ISD_Grade 4 Mathematics,Channelview_ISD,Grade 4 Mathematics,At Masters Grade Level,2021,0.21,0.22,0.19,0.12,0.19,0.16,0.25,*,*,*,0.09,0.21,0.13,0.18,0.23
Channelview_ISD_Grade 5 Reading,Channelview_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2022,0.81,0.81,0.78,0.63,0.79,0.82,*,*,*,0.67,0.50,0.80,0.72,0.77,0.80
Channelview_ISD_Grade 5 Reading,Channelview_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021,0.73,0.73,0.65,0.45,0.68,0.55,0.50,*,*,*,0.30,0.65,0.65,0.62,0.65
Channelview_ISD_Grade 5 Reading,Channelview_ISD,Grade 5 Reading,At Meets Grade Level or Above,2022,0.58,0.58,0.53,0.40,0.54,0.57,*,*,*,0.50,0.25,0.57,0.42,0.51,0.56
Channelview_ISD_Grade 5 Reading,Channelview_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021,0.46,0.47,0.38,0.20,0.41,0.26,0.33,*,*,*,0.13,0.38,0.37,0.35,0.42
Channelview_ISD_Grade 5 Reading,Channelview_ISD,Grade 5 Reading,At Masters Grade Level,2022,0.36,0.38,0.30,0.27,0.29,0.36,*,*,*,0.17,0.08,0.33,0.22,0.28,0.31
Channelview_ISD_Grade 5 Reading,Channelview_ISD,Grade 5 Reading,At Masters Grade Level,2021,0.30,0.31,0.21,0.14,0.22,0.19,0.17,*,*,*,0.05,0.20,0.21,0.19,0.21
Channelview_ISD_Grade 5 Mathematics,Channelview_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2022,0.77,0.76,0.77,0.62,0.78,0.82,*,*,*,0.83,0.49,0.82,0.66,0.77,0.80
Channelview_ISD_Grade 5 Mathematics,Channelview_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021,0.70,0.70,0.67,0.45,0.70,0.66,0.69,*,*,*,0.42,0.69,0.64,0.67,0.70
Channelview_ISD_Grade 5 Mathematics,Channelview_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2022,0.48,0.49,0.48,0.23,0.50,0.50,*,*,*,0.67,0.22,0.51,0.38,0.47,0.54
Channelview_ISD_Grade 5 Mathematics,Channelview_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021,0.44,0.45,0.38,0.10,0.41,0.39,0.23,*,*,*,0.18,0.39,0.35,0.37,0.38
Channelview_ISD_Grade 5 Mathematics,Channelview_ISD,Grade 5 Mathematics,At Masters Grade Level,2022,0.25,0.26,0.24,0.08,0.26,0.20,*,*,*,0.00,0.10,0.28,0.14,0.24,0.31
Channelview_ISD_Grade 5 Mathematics,Channelview_ISD,Grade 5 Mathematics,At Masters Grade Level,2021,0.25,0.26,0.18,0.00,0.20,0.20,0.15,*,*,*,0.04,0.19,0.16,0.16,0.22
Channelview_ISD_Grade 5 Science,Channelview_ISD,Grade 5 Science,At Approaches Grade Level or Above,2022,0.66,0.66,0.65,0.46,0.66,0.73,*,*,*,0.83,0.38,0.68,0.59,0.64,0.67
Channelview_ISD_Grade 5 Science,Channelview_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021,0.62,0.62,0.53,0.22,0.56,0.54,0.33,*,*,*,0.20,0.53,0.52,0.51,0.57
Channelview_ISD_Grade 5 Science,Channelview_ISD,Grade 5 Science,At Meets Grade Level or Above,2022,0.38,0.39,0.34,0.23,0.35,0.41,*,*,*,0.17,0.16,0.35,0.33,0.33,0.37
Channelview_ISD_Grade 5 Science,Channelview_ISD,Grade 5 Science,At Meets Grade Level or Above,2021,0.31,0.32,0.18,0.08,0.19,0.18,0.17,*,*,*,0.11,0.19,0.16,0.17,0.20
Channelview_ISD_Grade 5 Science,Channelview_ISD,Grade 5 Science,At Masters Grade Level,2022,0.18,0.19,0.15,0.08,0.15,0.18,*,*,*,0.17,0.06,0.14,0.15,0.15,0.15
Channelview_ISD_Grade 5 Science,Channelview_ISD,Grade 5 Science,At Masters Grade Level,2021,0.13,0.14,0.05,0.02,0.05,0.05,0.17,*,*,*,0.02,0.04,0.05,0.05,0.05
Channelview_ISD_Grade 6 Reading,Channelview_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2022,0.70,0.70,0.60,0.51,0.61,0.63,0.22,*,*,0.80,0.28,0.61,0.57,0.57,0.56
Channelview_ISD_Grade 6 Reading,Channelview_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021,0.62,0.64,0.49,0.30,0.51,0.55,*,-,-,0.60,0.23,0.53,0.41,0.46,0.49
Channelview_ISD_Grade 6 Reading,Channelview_ISD,Grade 6 Reading,At Meets Grade Level or Above,2022,0.43,0.44,0.30,0.16,0.31,0.30,0.22,*,*,0.40,0.16,0.32,0.26,0.29,0.26
Channelview_ISD_Grade 6 Reading,Channelview_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021,0.32,0.34,0.17,0.14,0.17,0.19,*,-,-,0.20,0.21,0.18,0.13,0.16,0.15
Channelview_ISD_Grade 6 Reading,Channelview_ISD,Grade 6 Reading,At Masters Grade Level,2022,0.23,0.24,0.12,0.04,0.13,0.16,0.11,*,*,0.00,0.07,0.14,0.09,0.12,0.10
Channelview_ISD_Grade 6 Reading,Channelview_ISD,Grade 6 Reading,At Masters Grade Level,2021,0.15,0.16,0.06,0.02,0.06,0.00,*,-,-,0.00,0.09,0.06,0.05,0.06,0.04
Channelview_ISD_Grade 6 Mathematics,Channelview_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2022,0.73,0.73,0.66,0.53,0.68,0.60,0.56,*,*,0.60,0.36,0.67,0.62,0.63,0.63
Channelview_ISD_Grade 6 Mathematics,Channelview_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021,0.68,0.68,0.59,0.46,0.60,0.62,*,-,-,0.60,0.38,0.63,0.49,0.57,0.58
Channelview_ISD_Grade 6 Mathematics,Channelview_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2022,0.39,0.40,0.24,0.15,0.26,0.23,0.11,*,*,0.20,0.18,0.23,0.28,0.23,0.23
Channelview_ISD_Grade 6 Mathematics,Channelview_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.20,0.14,0.21,0.17,*,-,-,0.00,0.25,0.22,0.15,0.19,0.20
Channelview_ISD_Grade 6 Mathematics,Channelview_ISD,Grade 6 Mathematics,At Masters Grade Level,2022,0.16,0.18,0.06,0.05,0.06,0.12,0.00,*,*,0.00,0.06,0.06,0.05,0.05,0.06
Channelview_ISD_Grade 6 Mathematics,Channelview_ISD,Grade 6 Mathematics,At Masters Grade Level,2021,0.15,0.17,0.06,0.02,0.06,0.07,*,-,-,0.00,0.17,0.08,0.02,0.06,0.07
Channelview_ISD_Grade 7 Reading,Channelview_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2022,0.80,0.81,0.71,0.66,0.72,0.66,*,*,-,0.86,0.40,0.75,0.62,0.70,0.69
Channelview_ISD_Grade 7 Reading,Channelview_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021,0.69,0.71,0.57,0.53,0.57,0.53,*,0.67,*,*,0.26,0.60,0.50,0.54,0.52
Channelview_ISD_Grade 7 Reading,Channelview_ISD,Grade 7 Reading,At Meets Grade Level or Above,2022,0.56,0.58,0.45,0.48,0.44,0.41,*,*,-,0.71,0.29,0.49,0.35,0.42,0.38
Channelview_ISD_Grade 7 Reading,Channelview_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021,0.45,0.47,0.29,0.29,0.29,0.28,*,0.33,*,*,0.11,0.30,0.25,0.26,0.22
Channelview_ISD_Grade 7 Reading,Channelview_ISD,Grade 7 Reading,At Masters Grade Level,2022,0.37,0.39,0.23,0.20,0.23,0.25,*,*,-,0.00,0.10,0.25,0.18,0.23,0.18
Channelview_ISD_Grade 7 Reading,Channelview_ISD,Grade 7 Reading,At Masters Grade Level,2021,0.25,0.27,0.13,0.14,0.13,0.22,*,0.17,*,*,0.05,0.13,0.13,0.12,0.07
Channelview_ISD_Grade 7 Mathematics,Channelview_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2022,0.61,0.63,0.36,0.28,0.36,0.48,-,*,-,0.57,0.35,0.38,0.32,0.36,0.33
Channelview_ISD_Grade 7 Mathematics,Channelview_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021,0.55,0.57,0.31,0.34,0.30,0.22,*,*,*,*,0.25,0.33,0.28,0.29,0.28
Channelview_ISD_Grade 7 Mathematics,Channelview_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2022,0.31,0.34,0.09,0.08,0.09,0.12,-,*,-,0.14,0.22,0.08,0.11,0.08,0.07
Channelview_ISD_Grade 7 Mathematics,Channelview_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021,0.27,0.29,0.04,0.08,0.04,0.11,*,*,*,*,0.11,0.02,0.08,0.05,0.02
Channelview_ISD_Grade 7 Mathematics,Channelview_ISD,Grade 7 Mathematics,At Masters Grade Level,2022,0.13,0.15,0.03,0.02,0.04,0.04,-,*,-,0.00,0.11,0.03,0.04,0.03,0.03
Channelview_ISD_Grade 7 Mathematics,Channelview_ISD,Grade 7 Mathematics,At Masters Grade Level,2021,0.12,0.13,0.02,0.03,0.01,0.06,*,*,*,*,0.05,0.00,0.04,0.02,0.01
