Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Alief_Montessori_Community_Grade 7 Reading,Alief_Montessori_Community,Grade 7 Reading,At Approaches Grade Level or Above,2021,0.69,0.71,1.00,*,*,*,-,*,-,-,*,1.00,*,1.00,1.00
Alief_Montessori_Community_Grade 7 Reading,Alief_Montessori_Community,Grade 7 Reading,At Meets Grade Level or Above,2022,0.56,0.58,0.53,*,0.64,*,-,*,-,-,*,0.67,0.33,0.40,0.50
Alief_Montessori_Community_Grade 7 Reading,Alief_Montessori_Community,Grade 7 Reading,At Meets Grade Level or Above,2021,0.45,0.47,0.50,*,*,*,-,*,-,-,*,0.44,*,0.60,0.43
Alief_Montessori_Community_Grade 7 Reading,Alief_Montessori_Community,Grade 7 Reading,At Masters Grade Level,2022,0.37,0.39,0.40,*,0.55,*,-,*,-,-,*,0.56,0.17,0.40,0.38
Alief_Montessori_Community_Grade 7 Reading,Alief_Montessori_Community,Grade 7 Reading,At Masters Grade Level,2021,0.25,0.27,0.40,*,*,*,-,*,-,-,*,0.33,*,0.40,0.29
Alief_Montessori_Community_Grade 7 Mathematics,Alief_Montessori_Community,Grade 7 Mathematics,At Approaches Grade Level or Above,2022,0.61,0.63,0.87,*,0.82,*,-,*,-,-,*,1.00,0.67,0.80,0.88
Alief_Montessori_Community_Grade 7 Mathematics,Alief_Montessori_Community,Grade 7 Mathematics,At Approaches Grade Level or Above,2021,0.55,0.57,0.90,*,*,*,-,*,-,-,*,0.89,*,0.80,0.86
Alief_Montessori_Community_Grade 7 Mathematics,Alief_Montessori_Community,Grade 7 Mathematics,At Meets Grade Level or Above,2022,0.31,0.34,0.67,*,0.64,*,-,*,-,-,*,0.89,0.33,0.50,0.50
Alief_Montessori_Community_Grade 7 Mathematics,Alief_Montessori_Community,Grade 7 Mathematics,At Meets Grade Level or Above,2021,0.27,0.29,0.40,*,*,*,-,*,-,-,*,0.33,*,0.40,0.29
Alief_Montessori_Community_Grade 7 Mathematics,Alief_Montessori_Community,Grade 7 Mathematics,At Masters Grade Level,2022,0.13,0.15,0.33,*,0.36,*,-,*,-,-,*,0.56,0.00,0.20,0.13
Alief_Montessori_Community_Grade 7 Mathematics,Alief_Montessori_Community,Grade 7 Mathematics,At Masters Grade Level,2021,0.12,0.13,0.10,*,*,*,-,*,-,-,*,0.11,*,0.20,0.14
