Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Aldine_ISD_Grade 5 Mathematics,Aldine_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021,0.70,0.70,0.51,0.38,0.54,0.52,0.50,0.87,0.80,0.33,0.35,0.54,0.42,0.50,0.54
Aldine_ISD_Grade 5 Mathematics,Aldine_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2022,0.48,0.49,0.29,0.18,0.32,0.36,*,0.62,0.09,0.26,0.18,0.32,0.20,0.29,0.32
Aldine_ISD_Grade 5 Mathematics,Aldine_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021,0.44,0.45,0.23,0.14,0.25,0.25,0.33,0.59,0.00,0.13,0.20,0.26,0.16,0.23,0.25
Aldine_ISD_Grade 5 Mathematics,Aldine_ISD,Grade 5 Mathematics,At Masters Grade Level,2022,0.25,0.26,0.12,0.06,0.13,0.17,*,0.30,0.00,0.13,0.06,0.13,0.07,0.11,0.14
Aldine_ISD_Grade 5 Mathematics,Aldine_ISD,Grade 5 Mathematics,At Masters Grade Level,2021,0.25,0.26,0.09,0.03,0.10,0.04,0.17,0.36,0.00,0.03,0.04,0.10,0.05,0.09,0.11
Aldine_ISD_Grade 5 Science,Aldine_ISD,Grade 5 Science,At Approaches Grade Level or Above,2022,0.66,0.66,0.41,0.33,0.43,0.49,*,0.76,0.27,0.42,0.25,0.44,0.33,0.40,0.41
Aldine_ISD_Grade 5 Science,Aldine_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021,0.62,0.62,0.38,0.31,0.38,0.48,0.50,0.72,0.80,0.31,0.26,0.40,0.30,0.36,0.36
Aldine_ISD_Grade 5 Science,Aldine_ISD,Grade 5 Science,At Meets Grade Level or Above,2022,0.38,0.39,0.16,0.12,0.16,0.26,*,0.27,0.18,0.13,0.17,0.17,0.11,0.15,0.15
Aldine_ISD_Grade 5 Science,Aldine_ISD,Grade 5 Science,At Meets Grade Level or Above,2021,0.31,0.32,0.10,0.09,0.09,0.10,0.00,0.31,0.00,0.21,0.17,0.11,0.07,0.09,0.08
Aldine_ISD_Grade 5 Science,Aldine_ISD,Grade 5 Science,At Masters Grade Level,2022,0.18,0.19,0.05,0.03,0.05,0.15,*,0.11,0.09,0.08,0.06,0.06,0.03,0.05,0.05
Aldine_ISD_Grade 5 Science,Aldine_ISD,Grade 5 Science,At Masters Grade Level,2021,0.13,0.14,0.02,0.02,0.02,0.04,0.00,0.05,0.00,0.03,0.03,0.02,0.02,0.02,0.02
Aldine_ISD_Grade 6 Reading,Aldine_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2022,0.70,0.70,0.49,0.46,0.50,0.63,*,0.83,1.00,0.53,0.24,0.53,0.41,0.49,0.46
Aldine_ISD_Grade 6 Reading,Aldine_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021,0.62,0.64,0.43,0.41,0.43,0.48,*,0.79,0.25,0.48,0.19,0.46,0.35,0.43,0.40
Aldine_ISD_Grade 6 Reading,Aldine_ISD,Grade 6 Reading,At Meets Grade Level or Above,2022,0.43,0.44,0.22,0.20,0.22,0.38,*,0.50,0.40,0.23,0.16,0.23,0.17,0.21,0.18
Aldine_ISD_Grade 6 Reading,Aldine_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021,0.32,0.34,0.14,0.13,0.14,0.16,*,0.52,0.00,0.22,0.11,0.15,0.11,0.14,0.12
Aldine_ISD_Grade 6 Reading,Aldine_ISD,Grade 6 Reading,At Masters Grade Level,2022,0.23,0.24,0.08,0.08,0.08,0.23,*,0.19,0.20,0.10,0.07,0.09,0.07,0.08,0.06
Aldine_ISD_Grade 6 Reading,Aldine_ISD,Grade 6 Reading,At Masters Grade Level,2021,0.15,0.16,0.05,0.03,0.05,0.07,*,0.29,0.00,0.04,0.04,0.05,0.04,0.04,0.04
Aldine_ISD_Grade 6 Mathematics,Aldine_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2022,0.73,0.73,0.52,0.42,0.54,0.63,*,0.92,1.00,0.38,0.30,0.56,0.40,0.51,0.52
Aldine_ISD_Grade 6 Mathematics,Aldine_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021,0.68,0.68,0.48,0.38,0.49,0.61,*,0.88,0.63,0.50,0.21,0.51,0.38,0.47,0.48
Aldine_ISD_Grade 6 Mathematics,Aldine_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2022,0.39,0.40,0.17,0.12,0.18,0.27,*,0.64,0.20,0.18,0.15,0.20,0.11,0.17,0.16
Aldine_ISD_Grade 6 Mathematics,Aldine_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.13,0.08,0.14,0.30,*,0.62,0.13,0.27,0.12,0.14,0.11,0.13,0.13
Aldine_ISD_Grade 6 Mathematics,Aldine_ISD,Grade 6 Mathematics,At Masters Grade Level,2022,0.16,0.18,0.05,0.04,0.05,0.13,*,0.25,0.00,0.08,0.07,0.06,0.04,0.05,0.04
Aldine_ISD_Grade 6 Mathematics,Aldine_ISD,Grade 6 Mathematics,At Masters Grade Level,2021,0.15,0.17,0.03,0.02,0.03,0.05,*,0.40,0.00,0.00,0.04,0.04,0.03,0.03,0.03
Aldine_ISD_Grade 7 Reading,Aldine_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2022,0.80,0.81,0.65,0.63,0.65,0.65,0.33,0.91,1.00,0.72,0.32,0.68,0.57,0.65,0.60
Aldine_ISD_Grade 7 Reading,Aldine_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021,0.69,0.71,0.54,0.50,0.54,0.48,*,0.85,*,0.55,0.21,0.57,0.44,0.53,0.50
Aldine_ISD_Grade 7 Reading,Aldine_ISD,Grade 7 Reading,At Meets Grade Level or Above,2022,0.56,0.58,0.35,0.32,0.36,0.35,0.17,0.63,0.67,0.50,0.18,0.37,0.28,0.34,0.28
Aldine_ISD_Grade 7 Reading,Aldine_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021,0.45,0.47,0.27,0.23,0.27,0.25,*,0.63,*,0.21,0.12,0.28,0.24,0.26,0.23
Aldine_ISD_Grade 7 Reading,Aldine_ISD,Grade 7 Reading,At Masters Grade Level,2022,0.37,0.39,0.19,0.17,0.19,0.26,0.17,0.40,0.11,0.28,0.06,0.21,0.15,0.19,0.14
Aldine_ISD_Grade 7 Reading,Aldine_ISD,Grade 7 Reading,At Masters Grade Level,2021,0.25,0.27,0.12,0.12,0.11,0.13,*,0.38,*,0.10,0.06,0.13,0.09,0.11,0.09
Aldine_ISD_Grade 7 Mathematics,Aldine_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2022,0.61,0.63,0.38,0.27,0.40,0.45,0.33,0.76,0.33,0.48,0.24,0.40,0.31,0.37,0.38
Aldine_ISD_Grade 7 Mathematics,Aldine_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021,0.55,0.57,0.33,0.25,0.35,0.30,*,0.78,*,0.19,0.18,0.35,0.28,0.33,0.33
Aldine_ISD_Grade 7 Mathematics,Aldine_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2022,0.31,0.34,0.12,0.07,0.14,0.18,0.00,0.48,0.11,0.17,0.14,0.14,0.09,0.12,0.12
Aldine_ISD_Grade 7 Mathematics,Aldine_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021,0.27,0.29,0.08,0.06,0.08,0.09,*,0.42,*,0.08,0.11,0.08,0.07,0.08,0.07
Aldine_ISD_Grade 7 Mathematics,Aldine_ISD,Grade 7 Mathematics,At Masters Grade Level,2022,0.13,0.15,0.03,0.01,0.04,0.00,0.00,0.24,0.00,0.07,0.04,0.04,0.02,0.03,0.03
Aldine_ISD_Grade 7 Mathematics,Aldine_ISD,Grade 7 Mathematics,At Masters Grade Level,2021,0.12,0.13,0.02,0.01,0.02,0.04,*,0.31,*,0.00,0.05,0.02,0.02,0.02,0.02
