Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Crosby_ISD_Grade 6 Reading,Crosby_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021,0.32,0.34,0.25,0.13,0.21,0.34,*,-,-,0.21,0.20,0.27,0.18,0.16,0.16
Crosby_ISD_Grade 6 Reading,Crosby_ISD,Grade 6 Reading,At Masters Grade Level,2022,0.23,0.24,0.15,0.09,0.12,0.21,*,*,-,0.05,0.10,0.17,0.10,0.11,0.06
Crosby_ISD_Grade 6 Reading,Crosby_ISD,Grade 6 Reading,At Masters Grade Level,2021,0.15,0.16,0.10,0.03,0.09,0.15,*,-,-,0.14,0.03,0.12,0.07,0.06,0.09
Crosby_ISD_Grade 6 Mathematics,Crosby_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2022,0.73,0.73,0.72,0.68,0.69,0.77,*,*,-,0.71,0.48,0.77,0.61,0.68,0.63
Crosby_ISD_Grade 6 Mathematics,Crosby_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021,0.68,0.68,0.70,0.56,0.71,0.76,*,-,-,0.64,0.47,0.72,0.66,0.67,0.69
Crosby_ISD_Grade 6 Mathematics,Crosby_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2022,0.39,0.40,0.36,0.25,0.35,0.41,*,*,-,0.24,0.23,0.40,0.27,0.32,0.32
Crosby_ISD_Grade 6 Mathematics,Crosby_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.32,0.16,0.27,0.45,*,-,-,0.07,0.27,0.33,0.27,0.21,0.24
Crosby_ISD_Grade 6 Mathematics,Crosby_ISD,Grade 6 Mathematics,At Masters Grade Level,2022,0.16,0.18,0.11,0.11,0.12,0.13,*,*,-,0.05,0.11,0.13,0.09,0.09,0.10
Crosby_ISD_Grade 6 Mathematics,Crosby_ISD,Grade 6 Mathematics,At Masters Grade Level,2021,0.15,0.17,0.10,0.03,0.08,0.14,*,-,-,0.00,0.07,0.10,0.09,0.06,0.07
Crosby_ISD_Grade 7 Reading,Crosby_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2022,0.80,0.81,0.73,0.63,0.72,0.79,*,-,-,0.63,0.42,0.74,0.71,0.66,0.69
Crosby_ISD_Grade 7 Reading,Crosby_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021,0.69,0.71,0.70,0.64,0.68,0.74,*,*,-,0.67,0.33,0.69,0.73,0.67,0.66
Crosby_ISD_Grade 7 Reading,Crosby_ISD,Grade 7 Reading,At Meets Grade Level or Above,2022,0.56,0.58,0.41,0.23,0.41,0.48,*,-,-,0.56,0.23,0.39,0.49,0.35,0.36
Crosby_ISD_Grade 7 Reading,Crosby_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021,0.45,0.47,0.39,0.33,0.37,0.44,*,*,-,0.33,0.23,0.42,0.31,0.35,0.30
Crosby_ISD_Grade 7 Reading,Crosby_ISD,Grade 7 Reading,At Masters Grade Level,2022,0.37,0.39,0.25,0.09,0.25,0.31,*,-,-,0.19,0.11,0.24,0.28,0.20,0.18
Crosby_ISD_Grade 7 Reading,Crosby_ISD,Grade 7 Reading,At Masters Grade Level,2021,0.25,0.27,0.18,0.21,0.15,0.21,*,*,-,0.20,0.07,0.19,0.16,0.14,0.09
Crosby_ISD_Grade 7 Mathematics,Crosby_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2022,0.61,0.63,0.64,0.45,0.67,0.65,*,-,-,0.76,0.45,0.63,0.64,0.57,0.72
Crosby_ISD_Grade 7 Mathematics,Crosby_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021,0.55,0.57,0.62,0.49,0.62,0.66,*,*,-,0.67,0.43,0.62,0.61,0.53,0.57
Crosby_ISD_Grade 7 Mathematics,Crosby_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2022,0.31,0.34,0.31,0.17,0.30,0.39,*,-,-,0.29,0.25,0.29,0.37,0.25,0.25
Crosby_ISD_Grade 7 Mathematics,Crosby_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021,0.27,0.29,0.31,0.25,0.30,0.34,*,*,-,0.33,0.24,0.33,0.24,0.24,0.23
Crosby_ISD_Grade 7 Mathematics,Crosby_ISD,Grade 7 Mathematics,At Masters Grade Level,2022,0.13,0.15,0.12,0.03,0.12,0.18,*,-,-,0.00,0.11,0.11,0.16,0.11,0.07
Crosby_ISD_Grade 7 Mathematics,Crosby_ISD,Grade 7 Mathematics,At Masters Grade Level,2021,0.12,0.13,0.11,0.09,0.10,0.13,*,*,-,0.13,0.02,0.12,0.08,0.08,0.05
