Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Galena_Park_ISD_Grade 5 Reading,Galena_Park_ISD,Grade 5 Reading,At Meets Grade Level or Above,2022,0.58,0.58,0.56,0.52,0.57,0.58,*,0.86,-,0.40,0.21,0.57,0.51,0.54,0.56
Galena_Park_ISD_Grade 5 Reading,Galena_Park_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021,0.46,0.47,0.37,0.27,0.38,0.43,-,0.57,-,0.70,0.21,0.39,0.33,0.35,0.40
Galena_Park_ISD_Grade 5 Reading,Galena_Park_ISD,Grade 5 Reading,At Masters Grade Level,2022,0.36,0.38,0.34,0.31,0.35,0.38,*,0.71,-,0.30,0.09,0.36,0.31,0.32,0.34
Galena_Park_ISD_Grade 5 Reading,Galena_Park_ISD,Grade 5 Reading,At Masters Grade Level,2021,0.30,0.31,0.21,0.15,0.21,0.25,-,0.43,-,0.30,0.06,0.22,0.17,0.19,0.20
Galena_Park_ISD_Grade 5 Mathematics,Galena_Park_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2022,0.77,0.76,0.80,0.70,0.81,0.93,*,1.00,-,0.89,0.51,0.82,0.74,0.79,0.82
Galena_Park_ISD_Grade 5 Mathematics,Galena_Park_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021,0.70,0.70,0.70,0.54,0.72,0.75,-,0.71,-,0.80,0.41,0.73,0.59,0.68,0.73
Galena_Park_ISD_Grade 5 Mathematics,Galena_Park_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2022,0.48,0.49,0.50,0.37,0.53,0.58,*,0.86,-,0.67,0.23,0.53,0.43,0.49,0.52
Galena_Park_ISD_Grade 5 Mathematics,Galena_Park_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021,0.44,0.45,0.41,0.24,0.44,0.45,-,0.57,-,0.50,0.21,0.45,0.29,0.39,0.46
Galena_Park_ISD_Grade 5 Mathematics,Galena_Park_ISD,Grade 5 Mathematics,At Masters Grade Level,2022,0.25,0.26,0.24,0.12,0.25,0.35,*,0.14,-,0.22,0.06,0.25,0.20,0.22,0.26
Galena_Park_ISD_Grade 5 Mathematics,Galena_Park_ISD,Grade 5 Mathematics,At Masters Grade Level,2021,0.25,0.26,0.21,0.10,0.23,0.11,-,0.29,-,0.20,0.07,0.23,0.15,0.20,0.25
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Approaches Grade Level or Above,2022,0.66,0.66,0.67,0.63,0.67,0.83,*,1.00,-,0.89,0.33,0.71,0.57,0.65,0.68
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021,0.62,0.62,0.56,0.47,0.56,0.64,-,1.00,-,0.70,0.30,0.58,0.48,0.54,0.57
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Meets Grade Level or Above,2022,0.38,0.39,0.36,0.28,0.37,0.55,*,0.57,-,0.33,0.17,0.38,0.30,0.34,0.34
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Meets Grade Level or Above,2021,0.31,0.32,0.21,0.14,0.22,0.27,-,0.33,-,0.50,0.18,0.23,0.16,0.20,0.22
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Masters Grade Level,2022,0.18,0.19,0.14,0.08,0.15,0.25,*,0.43,-,0.22,0.06,0.14,0.14,0.13,0.14
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Masters Grade Level,2021,0.13,0.14,0.07,0.06,0.07,0.09,-,0.17,-,0.20,0.04,0.07,0.05,0.06,0.07
Galena_Park_ISD_Grade 6 Reading,Galena_Park_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2022,0.70,0.70,0.67,0.57,0.68,0.81,*,0.83,*,1.00,0.36,0.71,0.56,0.66,0.67
Galena_Park_ISD_Grade 6 Reading,Galena_Park_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021,0.62,0.64,0.59,0.59,0.58,0.63,1.00,1.00,*,0.63,0.22,0.61,0.52,0.56,0.57
Galena_Park_ISD_Grade 6 Reading,Galena_Park_ISD,Grade 6 Reading,At Meets Grade Level or Above,2022,0.43,0.44,0.36,0.24,0.38,0.53,*,0.33,*,0.43,0.20,0.40,0.28,0.34,0.38
Galena_Park_ISD_Grade 6 Reading,Galena_Park_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021,0.32,0.34,0.25,0.26,0.24,0.30,0.40,0.80,*,0.13,0.10,0.26,0.21,0.23,0.22
Galena_Park_ISD_Grade 6 Reading,Galena_Park_ISD,Grade 6 Reading,At Masters Grade Level,2022,0.23,0.24,0.15,0.08,0.16,0.22,*,0.00,*,0.29,0.05,0.16,0.12,0.13,0.16
Galena_Park_ISD_Grade 6 Reading,Galena_Park_ISD,Grade 6 Reading,At Masters Grade Level,2021,0.15,0.16,0.10,0.09,0.10,0.04,0.20,0.60,*,0.00,0.00,0.11,0.07,0.09,0.09
Galena_Park_ISD_Grade 6 Mathematics,Galena_Park_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2022,0.73,0.73,0.78,0.66,0.80,0.81,*,1.00,*,1.00,0.41,0.81,0.69,0.77,0.81
Galena_Park_ISD_Grade 6 Mathematics,Galena_Park_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021,0.68,0.68,0.67,0.66,0.67,0.69,0.80,1.00,*,0.75,0.37,0.70,0.59,0.65,0.66
Galena_Park_ISD_Grade 6 Mathematics,Galena_Park_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2022,0.39,0.40,0.42,0.30,0.43,0.58,*,0.83,*,0.83,0.23,0.46,0.31,0.39,0.44
Galena_Park_ISD_Grade 6 Mathematics,Galena_Park_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.31,0.24,0.32,0.42,0.40,0.80,*,0.13,0.10,0.33,0.27,0.29,0.32
Galena_Park_ISD_Grade 6 Mathematics,Galena_Park_ISD,Grade 6 Mathematics,At Masters Grade Level,2022,0.16,0.18,0.16,0.09,0.17,0.17,*,0.00,*,0.50,0.07,0.17,0.12,0.15,0.18
Galena_Park_ISD_Grade 6 Mathematics,Galena_Park_ISD,Grade 6 Mathematics,At Masters Grade Level,2021,0.15,0.17,0.11,0.09,0.11,0.17,0.00,0.40,*,0.00,0.03,0.12,0.10,0.11,0.12
Galena_Park_ISD_Grade 7 Reading,Galena_Park_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2022,0.80,0.81,0.77,0.80,0.77,0.79,*,0.80,*,0.57,0.41,0.79,0.71,0.76,0.74
Galena_Park_ISD_Grade 7 Reading,Galena_Park_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021,0.69,0.71,0.64,0.54,0.65,0.64,*,1.00,-,0.75,0.31,0.67,0.54,0.62,0.62
Galena_Park_ISD_Grade 7 Reading,Galena_Park_ISD,Grade 7 Reading,At Meets Grade Level or Above,2022,0.56,0.58,0.49,0.47,0.49,0.64,*,0.60,*,0.29,0.16,0.51,0.43,0.48,0.47
Galena_Park_ISD_Grade 7 Reading,Galena_Park_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021,0.45,0.47,0.36,0.31,0.36,0.46,*,0.89,-,0.50,0.16,0.39,0.28,0.34,0.35
Galena_Park_ISD_Grade 7 Reading,Galena_Park_ISD,Grade 7 Reading,At Masters Grade Level,2022,0.37,0.39,0.30,0.24,0.30,0.44,*,0.60,*,0.29,0.08,0.32,0.23,0.28,0.29
Galena_Park_ISD_Grade 7 Reading,Galena_Park_ISD,Grade 7 Reading,At Masters Grade Level,2021,0.25,0.27,0.17,0.13,0.18,0.25,*,0.56,-,0.25,0.07,0.19,0.12,0.16,0.16
Galena_Park_ISD_Grade 7 Mathematics,Galena_Park_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2022,0.61,0.63,0.54,0.60,0.53,0.43,*,*,-,0.50,0.35,0.55,0.51,0.53,0.51
Galena_Park_ISD_Grade 7 Mathematics,Galena_Park_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021,0.55,0.57,0.35,0.30,0.36,0.33,*,*,-,*,0.24,0.36,0.34,0.34,0.36
Galena_Park_ISD_Grade 7 Mathematics,Galena_Park_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2022,0.31,0.34,0.17,0.19,0.16,0.25,*,*,-,0.17,0.09,0.16,0.20,0.17,0.17
Galena_Park_ISD_Grade 7 Mathematics,Galena_Park_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021,0.27,0.29,0.07,0.04,0.07,0.12,*,*,-,*,0.12,0.07,0.07,0.06,0.06
Galena_Park_ISD_Grade 7 Mathematics,Galena_Park_ISD,Grade 7 Mathematics,At Masters Grade Level,2022,0.13,0.15,0.05,0.04,0.05,0.07,*,*,-,0.00,0.03,0.04,0.06,0.05,0.05
Galena_Park_ISD_Grade 7 Mathematics,Galena_Park_ISD,Grade 7 Mathematics,At Masters Grade Level,2021,0.12,0.13,0.01,0.00,0.01,0.00,*,*,-,*,0.04,0.01,0.02,0.01,0.02
