Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,State,Region_04,District,African_American,Hispanic,White,American_Indian,Asian,Pacific_Islander,Two_or_More_Races,Special_Ed_Current,Continuously_Enrolled,Non_Continuously_Enrolled,Econ_Disadv,ELL
Huffman_ISD_Grade 3 Mathematics,Huffman_ISD,Grade 3 Mathematics,At Masters Grade Level,2022,0.21,0.22,0.16,0.20,0.06,0.20,*,-,-,0.00,0.08,0.17,0.11,0.18,0.00
Huffman_ISD_Grade 3 Mathematics,Huffman_ISD,Grade 3 Mathematics,At Masters Grade Level,2021,0.14,0.15,0.09,*,0.08,0.10,-,-,-,0.00,0.03,0.09,0.10,0.03,0.13
Huffman_ISD_Grade 4 Reading,Huffman_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2022,0.77,0.77,0.74,0.83,0.57,0.80,-,-,-,0.70,0.42,0.76,0.71,0.73,0.48
Huffman_ISD_Grade 4 Reading,Huffman_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021,0.63,0.63,0.57,0.67,0.51,0.58,-,-,-,*,0.20,0.57,0.57,0.41,0.32
Huffman_ISD_Grade 4 Reading,Huffman_ISD,Grade 4 Reading,At Meets Grade Level or Above,2022,0.54,0.55,0.51,0.50,0.34,0.58,-,-,-,0.30,0.26,0.55,0.44,0.47,0.22
Huffman_ISD_Grade 4 Reading,Huffman_ISD,Grade 4 Reading,At Meets Grade Level or Above,2021,0.36,0.37,0.31,0.25,0.23,0.34,-,-,-,*,0.11,0.32,0.28,0.18,0.18
Huffman_ISD_Grade 4 Reading,Huffman_ISD,Grade 4 Reading,At Masters Grade Level,2022,0.28,0.30,0.26,0.33,0.17,0.30,-,-,-,0.10,0.09,0.29,0.22,0.22,0.09
Huffman_ISD_Grade 4 Reading,Huffman_ISD,Grade 4 Reading,At Masters Grade Level,2021,0.17,0.18,0.15,0.08,0.08,0.18,-,-,-,*,0.02,0.17,0.10,0.08,0.05
Huffman_ISD_Grade 4 Mathematics,Huffman_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2022,0.70,0.70,0.64,0.50,0.43,0.72,-,-,-,0.40,0.44,0.71,0.51,0.61,0.26
Huffman_ISD_Grade 4 Mathematics,Huffman_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021,0.59,0.60,0.50,0.50,0.48,0.52,-,-,-,*,0.16,0.53,0.44,0.37,0.50
Huffman_ISD_Grade 4 Mathematics,Huffman_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2022,0.43,0.44,0.36,0.17,0.17,0.43,-,-,-,0.20,0.21,0.42,0.23,0.28,0.13
Huffman_ISD_Grade 4 Mathematics,Huffman_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.23,0.33,0.17,0.24,-,-,-,*,0.05,0.25,0.19,0.14,0.14
Huffman_ISD_Grade 4 Mathematics,Huffman_ISD,Grade 4 Mathematics,At Masters Grade Level,2022,0.23,0.24,0.19,0.17,0.08,0.23,-,-,-,0.20,0.09,0.23,0.11,0.17,0.04
Huffman_ISD_Grade 4 Mathematics,Huffman_ISD,Grade 4 Mathematics,At Masters Grade Level,2021,0.21,0.22,0.13,0.08,0.09,0.14,-,-,-,*,0.02,0.14,0.10,0.05,0.09
Huffman_ISD_Grade 5 Reading,Huffman_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2022,0.81,0.81,0.81,0.83,0.70,0.85,-,-,-,*,0.45,0.82,0.78,0.75,0.44
Huffman_ISD_Grade 5 Reading,Huffman_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021,0.73,0.73,0.70,*,0.61,0.74,*,-,-,*,0.26,0.72,0.66,0.58,0.59
Huffman_ISD_Grade 5 Reading,Huffman_ISD,Grade 5 Reading,At Meets Grade Level or Above,2022,0.58,0.58,0.59,0.58,0.44,0.66,-,-,-,*,0.20,0.60,0.57,0.54,0.24
Huffman_ISD_Grade 5 Reading,Huffman_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021,0.46,0.47,0.39,*,0.28,0.45,*,-,-,*,0.04,0.45,0.25,0.31,0.26
Huffman_ISD_Grade 5 Reading,Huffman_ISD,Grade 5 Reading,At Masters Grade Level,2022,0.36,0.38,0.38,0.58,0.32,0.39,-,-,-,*,0.06,0.37,0.39,0.32,0.12
Huffman_ISD_Grade 5 Reading,Huffman_ISD,Grade 5 Reading,At Masters Grade Level,2021,0.30,0.31,0.25,*,0.14,0.29,*,-,-,*,0.00,0.27,0.16,0.20,0.11
Huffman_ISD_Grade 5 Mathematics,Huffman_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2022,0.77,0.76,0.71,0.67,0.63,0.75,-,-,-,*,0.31,0.74,0.64,0.67,0.52
Huffman_ISD_Grade 5 Mathematics,Huffman_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021,0.70,0.70,0.68,*,0.58,0.73,*,-,-,*,0.40,0.70,0.61,0.56,0.52
Huffman_ISD_Grade 5 Mathematics,Huffman_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2022,0.48,0.49,0.41,0.33,0.34,0.45,-,-,-,*,0.14,0.43,0.36,0.35,0.24
Huffman_ISD_Grade 5 Mathematics,Huffman_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021,0.44,0.45,0.37,*,0.22,0.43,*,-,-,*,0.06,0.40,0.29,0.24,0.26
Huffman_ISD_Grade 5 Mathematics,Huffman_ISD,Grade 5 Mathematics,At Masters Grade Level,2022,0.25,0.26,0.17,0.08,0.13,0.19,-,-,-,*,0.04,0.18,0.15,0.16,0.04
Huffman_ISD_Grade 5 Mathematics,Huffman_ISD,Grade 5 Mathematics,At Masters Grade Level,2021,0.25,0.26,0.16,*,0.09,0.18,*,-,-,*,0.00,0.17,0.13,0.14,0.15
Huffman_ISD_Grade 5 Science,Huffman_ISD,Grade 5 Science,At Approaches Grade Level or Above,2022,0.66,0.66,0.68,0.67,0.54,0.74,-,-,-,*,0.29,0.71,0.61,0.65,0.40
Huffman_ISD_Grade 5 Science,Huffman_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021,0.62,0.62,0.59,*,0.54,0.62,*,-,-,*,0.15,0.62,0.51,0.47,0.48
Huffman_ISD_Grade 5 Science,Huffman_ISD,Grade 5 Science,At Meets Grade Level or Above,2022,0.38,0.39,0.38,0.25,0.27,0.44,-,-,-,*,0.12,0.41,0.31,0.34,0.08
Huffman_ISD_Grade 5 Science,Huffman_ISD,Grade 5 Science,At Meets Grade Level or Above,2021,0.31,0.32,0.24,*,0.09,0.30,*,-,-,*,0.00,0.26,0.19,0.13,0.07
Huffman_ISD_Grade 5 Science,Huffman_ISD,Grade 5 Science,At Masters Grade Level,2022,0.18,0.19,0.19,0.17,0.10,0.22,-,-,-,*,0.06,0.19,0.18,0.16,0.00
Huffman_ISD_Grade 5 Science,Huffman_ISD,Grade 5 Science,At Masters Grade Level,2021,0.13,0.14,0.08,*,0.03,0.11,*,-,-,*,0.00,0.10,0.04,0.04,0.04
Huffman_ISD_Grade 6 Reading,Huffman_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2022,0.70,0.70,0.64,0.80,0.57,0.67,*,-,*,*,0.27,0.64,0.66,0.58,0.48
Huffman_ISD_Grade 6 Reading,Huffman_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021,0.62,0.64,0.59,0.71,0.58,0.59,-,*,-,-,0.32,0.65,0.46,0.43,0.61
Huffman_ISD_Grade 6 Reading,Huffman_ISD,Grade 6 Reading,At Meets Grade Level or Above,2022,0.43,0.44,0.32,0.20,0.18,0.38,*,-,*,*,0.02,0.33,0.29,0.25,0.07
Huffman_ISD_Grade 6 Reading,Huffman_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021,0.32,0.34,0.24,0.43,0.21,0.25,-,*,-,-,0.15,0.28,0.16,0.13,0.25
Huffman_ISD_Grade 6 Reading,Huffman_ISD,Grade 6 Reading,At Masters Grade Level,2022,0.23,0.24,0.15,0.00,0.06,0.20,*,-,*,*,0.02,0.17,0.11,0.09,0.00
Huffman_ISD_Grade 6 Reading,Huffman_ISD,Grade 6 Reading,At Masters Grade Level,2021,0.15,0.16,0.10,0.29,0.14,0.07,-,*,-,-,0.06,0.11,0.08,0.07,0.14
Huffman_ISD_Grade 6 Mathematics,Huffman_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2022,0.73,0.73,0.71,0.60,0.71,0.71,*,-,*,*,0.37,0.72,0.67,0.67,0.62
Huffman_ISD_Grade 6 Mathematics,Huffman_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021,0.68,0.68,0.68,0.67,0.62,0.71,-,*,-,-,0.55,0.74,0.53,0.48,0.64
Huffman_ISD_Grade 6 Mathematics,Huffman_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2022,0.39,0.40,0.32,0.40,0.25,0.36,*,-,*,*,0.06,0.34,0.28,0.25,0.24
Huffman_ISD_Grade 6 Mathematics,Huffman_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021,0.36,0.37,0.27,0.33,0.25,0.28,-,*,-,-,0.12,0.32,0.16,0.18,0.25
Huffman_ISD_Grade 6 Mathematics,Huffman_ISD,Grade 6 Mathematics,At Masters Grade Level,2022,0.16,0.18,0.14,0.00,0.10,0.17,*,-,*,*,0.02,0.16,0.08,0.10,0.07
Huffman_ISD_Grade 6 Mathematics,Huffman_ISD,Grade 6 Mathematics,At Masters Grade Level,2021,0.15,0.17,0.11,0.17,0.10,0.11,-,*,-,-,0.09,0.13,0.07,0.06,0.07
Huffman_ISD_Grade 7 Reading,Huffman_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2022,0.80,0.81,0.78,0.86,0.75,0.80,*,*,-,*,0.36,0.82,0.71,0.73,0.79
Huffman_ISD_Grade 7 Reading,Huffman_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021,0.69,0.71,0.68,*,0.53,0.73,*,*,-,*,0.24,0.68,0.68,0.53,0.45
Huffman_ISD_Grade 7 Reading,Huffman_ISD,Grade 7 Reading,At Meets Grade Level or Above,2022,0.56,0.58,0.48,0.86,0.47,0.46,*,*,-,*,0.18,0.51,0.40,0.45,0.50
Huffman_ISD_Grade 7 Reading,Huffman_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021,0.45,0.47,0.34,*,0.28,0.37,*,*,-,*,0.09,0.34,0.34,0.29,0.14
Huffman_ISD_Grade 7 Reading,Huffman_ISD,Grade 7 Reading,At Masters Grade Level,2022,0.37,0.39,0.28,0.71,0.24,0.28,*,*,-,*,0.06,0.29,0.26,0.29,0.32
Huffman_ISD_Grade 7 Reading,Huffman_ISD,Grade 7 Reading,At Masters Grade Level,2021,0.25,0.27,0.17,*,0.15,0.16,*,*,-,*,0.03,0.17,0.18,0.13,0.03
Huffman_ISD_Grade 7 Mathematics,Huffman_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2022,0.61,0.63,0.41,0.40,0.42,0.42,*,-,-,*,0.13,0.43,0.39,0.38,0.36
Huffman_ISD_Grade 7 Mathematics,Huffman_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021,0.55,0.57,0.45,*,0.32,0.50,*,*,-,*,0.19,0.46,0.40,0.34,0.38
Huffman_ISD_Grade 7 Mathematics,Huffman_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2022,0.31,0.34,0.09,0.20,0.08,0.10,*,-,-,*,0.00,0.10,0.09,0.10,0.09
Huffman_ISD_Grade 7 Mathematics,Huffman_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021,0.27,0.29,0.11,*,0.05,0.12,*,*,-,*,0.03,0.11,0.12,0.11,0.17
Huffman_ISD_Grade 7 Mathematics,Huffman_ISD,Grade 7 Mathematics,At Masters Grade Level,2022,0.13,0.15,0.03,0.00,0.03,0.03,*,-,-,*,0.00,0.03,0.03,0.04,0.00
Huffman_ISD_Grade 7 Mathematics,Huffman_ISD,Grade 7 Mathematics,At Masters Grade Level,2021,0.12,0.13,0.01,*,0.00,0.00,*,*,-,*,0.00,0.00,0.02,0.02,0.04
